n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,heavy_tailed,sqrt,22,145,0.08629433021430054,0.10846614570027806,0.04444589340588567,0.04836101552805165,0.4225145730884789,0.5348147226153736
2000,heavy_tailed,sqrt,23,146,0.09265553942101581,0.11687494018032334,0.024250728881567762,0.02709307299891416,0.4094529617153518,0.512073883353366
2000,heavy_tailed,sqrt,24,147,0.0980388048755179,0.12427189887664473,0.020619018465785344,0.02067405788887129,0.4040922747191007,0.5062557921856521
2000,heavy_tailed,sqrt,25,148,0.08579733343744304,0.1076626670692313,0.02840935519869925,0.03533884239001984,0.45207386357420165,0.5923434891222974
2000,heavy_tailed,sqrt,26,149,0.08486522323968737,0.10638274185657581,0.11311382334993753,0.1160718804475321,0.441219796136303,0.557064885486525
2000,heavy_tailed,sqrt,27,150,0.08838767204849654,0.11032860002885095,0.03267958515394198,0.04243473805179335,0.4310379835993483,0.5555363916761052
2000,heavy_tailed,sqrt,28,151,0.09116968119089001,0.11502927274966099,0.060598503940099524,0.06308263625701653,0.3775202413924568,0.4756174479048318
2000,heavy_tailed,sqrt,29,152,0.08004160744684397,0.10057093074626933,0.05875306362194521,0.06318916668385169,0.44465060743702134,0.5634180553904669
2000,heavy_tailed,quadratic,0,123,0.0869577647219733,0.10950045944903188,0.05752130682801976,0.06172061105726034,0.4561318629869727,0.570599121995891
2000,heavy_tailed,quadratic,1,124,0.09239876723131493,0.11635072559030915,0.02767199063057335,0.03359808154540912,0.43934455045913806,0.5499084955441526
2000,heavy_tailed,quadratic,2,125,0.09076606822556507,0.11454878136769178,0.10431799944140685,0.10440648177133559,0.46980695371246545,0.5937353129394702
2000,heavy_tailed,quadratic,3,126,0.09056330351074889,0.11260182950810811,0.0309983555464437,0.03777985927639369,0.41236253909213233,0.5323431455724887
2000,heavy_tailed,quadratic,4,127,0.09565369323045475,0.12039621512213011,0.040129480470577905,0.043346720117664564,0.44954027240744965,0.5652428338849345
