rho,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
0.1,16,139,0.013653796997957745,0.02760470260132977,0.001681761574676521,0.003299563300570639,1.0,1.0,1.0,1.0,1.0,0.944206008583691,0.87,1.0,0.9272727272727272,1.0,1.0,0.9851301115241635,0.8,1.0,1.0,0.9683098591549296
0.1,17,140,0.013418809475648795,0.027198442714109008,0.005402952710698681,0.009148269832490907,1.0,1.0,1.0,1.0,1.0,0.944206008583691,0.87,1.0,0.9272727272727272,1.0,1.0,0.9851301115241635,0.8,1.0,1.0,0.9683098591549296
0.1,18,141,0.010310623520048726,0.02130007478426405,0.00968231408022909,0.01670383782300111,1.0,1.0,1.0,1.0,1.0,0.9649122807017544,0.92,1.0,0.9636363636363636,1.0,1.0,0.9925093632958801,0.8666666666666667,1.0,1.0,0.9786476868327402
0.1,19,142,0.013762249205743012,0.02735424323671782,0.007981299578698068,0.011243204770660155,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.89,1.0,0.9272727272727272,1.0,1.0,0.9851301115241635,0.8444444444444444,1.0,1.0,0.975177304964539
0.1,20,143,0.014627598623920948,0.029332472661536196,0.014438637440738889,0.02529405867734571,1.0,1.0,1.0,1.0,1.0,0.9401709401709402,0.86,1.0,0.9454545454545454,1.0,1.0,0.9888059701492538,0.7555555555555555,1.0,1.0,0.9615384615384616
0.1,21,144,0.014381625004649618,0.02955316679979126,0.0026212646927179493,0.00513454726304372,1.0,1.0,1.0,1.0,1.0,0.9361702127659575,0.85,1.0,0.9454545454545454,1.0,1.0,0.9888059701492538,0.7333333333333333,1.0,1.0,0.9581881533101045
0.1,22,145,0.012081432130320686,0.02358942770588225,0.002704679858461617,0.004924710920468888,1.0,1.0,1.0,1.0,1.0,0.9691629955947136,0.93,1.0,0.9636363636363636,1.0,1.0,0.9925093632958801,0.8888888888888888,1.0,1.0,0.9821428571428571
0.1,23,146,0.012890164332820708,0.02734065656950239,0.004124413935626722,0.006544887196467549,1.0,1.0,1.0,1.0,1.0,0.9401709401709402,0.86,1.0,0.9454545454545454,1.0,1.0,0.9888059701492538,0.7555555555555555,1.0,1.0,0.9615384615384616
0.1,24,147,0.011620505022008608,0.02373768489619467,0.002195708136797803,0.003995137342770343,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,0.9,1.0,0.9454545454545454,1.0,1.0,0.9888059701492538,0.8444444444444444,1.0,1.0,0.975177304964539
0.1,25,148,0.013899565109543205,0.029010977477488813,0.0031856829944732143,0.005202186867639706,1.0,1.0,1.0,1.0,1.0,0.9401709401709402,0.86,1.0,0.9636363636363636,1.0,1.0,0.9925093632958801,0.7333333333333333,1.0,1.0,0.9581881533101045
