n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,heavy_tailed,quadratic,5,128,0.07228846781518905,0.09105535277798091,0.029940173308977858,0.04117122414724368,0.596676271599858,0.7535965297838254
2000,heavy_tailed,quadratic,6,129,0.07611138829251496,0.09638219478160394,0.04437572932139222,0.057578795101368756,0.586652251536734,0.7375888489263525
2000,heavy_tailed,quadratic,7,130,0.07578779648403838,0.09469138310157689,0.010553265993903715,0.011396047330707912,0.6368925158267957,0.8232268099175475
2000,heavy_tailed,quadratic,8,131,0.08002220218643491,0.09973544289260054,0.04707688371267482,0.06563466926471322,0.5665065031387296,0.7528566143337495
2000,heavy_tailed,quadratic,9,132,0.08396836605966085,0.10511985827787279,0.011640345333872981,0.013051230250121296,0.653352578622396,0.8241387617884033
2000,heavy_tailed,quadratic,10,133,0.07775194878234737,0.09823700560080204,0.02763795131061908,0.036072255422234446,0.6348383524838386,0.8933224095025786
2000,heavy_tailed,quadratic,11,134,0.07900375848958421,0.09919536800322196,0.030314293107172263,0.03518586739815439,0.5641173793667478,0.7110553275401238
2000,heavy_tailed,quadratic,12,135,0.07803815051106161,0.098792839406971,0.020914927025688645,0.027583057378485477,0.6456976864498768,0.8281475379563444
2000,heavy_tailed,quadratic,13,136,0.07717980400217984,0.09740274102925191,0.0448339757193818,0.045448597745211386,0.5919893973167228,0.7425631776416927
2000,heavy_tailed,quadratic,14,137,0.09125086979049618,0.11937005220666362,0.0664014414576074,0.0664032775700679,0.6693553695540295,0.8483746253499344
2000,heavy_tailed,quadratic,15,138,0.07790641563715439,0.0980418627965872,0.0036419808709483026,0.0037101930526461887,0.5629206259395693,0.7125172115850748
2000,heavy_tailed,quadratic,16,139,0.07930228138234806,0.09982837891947673,0.038529554467796434,0.04769838658326648,0.6234357043957826,0.7980170434412195
2000,heavy_tailed,quadratic,17,140,0.08377293103465584,0.1049608934354737,0.01867090921952097,0.019316419761382916,0.682877557411976,0.878834426216141
