n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
2000,quadratic,19,142,1,,120.47239470889326,0.13,fixed,0.13,1.0,0.6,0.028423528938980255,0.03688500812957962,0.017805725005637374,0.020577201824114943,0.025128540789078564,0.03209537889327505,0.017607733092049882,0.01940481630756804,0.0013337622338879251,0.009178583576610944,0.011980841901940268
2000,quadratic,20,143,1,,123.40220045798924,0.13,fixed,0.13,1.0,0.6,0.031740327647116616,0.04225969525187388,0.013928544323036807,0.014678537990097332,0.027548261387392158,0.03549157272494319,0.013387583785533508,0.014205452539079266,0.007871320739027299,0.0172588131604966,0.02109663427550089
2000,quadratic,21,144,1,,126.44652095797937,0.13,fixed,0.13,1.0,0.6,0.03245445715883974,0.040071075146272075,0.026543671445231176,0.028427681112877592,0.026798373071239133,0.034199227306093025,0.026853634944050686,0.028548152571795306,0.01237926805536238,0.023787854199652347,0.047103094047698364
2000,quadratic,22,145,1,,131.63652395806275,0.13,fixed,0.13,1.0,0.6,0.03171289267960408,0.04004630709441631,0.009548322638158746,0.01005360005343874,0.02439942044570485,0.030584907320095268,0.01091212191579749,0.011779807154670493,0.030095457202024,0.030028598480545732,0.07914406701662577
2000,quadratic,23,146,1,,133.1241607919801,0.13,fixed,0.13,1.0,0.6,0.029362441399079394,0.03941695571147617,0.04036688793704424,0.04212169880093408,0.02397429489160708,0.03164792170392368,0.039069526565726154,0.04080907505595218,0.032619818409658885,0.034825104999460677,0.0883265245216528
2000,quadratic,24,147,1,,167.97832004202064,0.13,fixed,0.13,1.0,0.6,0.03198585683574327,0.042008941675359394,0.02356739678187192,0.026508069082452644,0.026003080070902178,0.03511753553740102,0.023348462901466638,0.025912581145397025,0.054800220403921185,0.026324149170220634,0.1126008841596221
2000,quadratic,25,148,1,,168.48300733300857,0.13,fixed,0.13,1.0,0.6,0.03231472817315113,0.04238738623784492,0.03757620566294517,0.03759934195238703,0.023932994395107172,0.032312005698999766,0.03728945859012689,0.03734154713797869,0.0035993719952940317,0.0051543385656736,0.006638563292763777
2000,quadratic,26,149,1,,170.53591362503357,0.13,fixed,0.13,1.0,0.6,0.030766437036055458,0.04072107822143691,0.011622512446598288,0.016114752196784023,0.023756967882917153,0.03079551839025658,0.01173310894725188,0.01589020251262045,0.0276581151882751,0.012630229179914632,0.056546996852426916
2000,quadratic,27,150,1,,182.37745341705158,0.13,fixed,0.13,1.0,0.6,0.03183075526186338,0.04214528135342287,0.00862175712925417,0.008622505372947148,0.02587225003742761,0.03481129949811134,0.008269428693940872,0.008304673208462367,0.07837094726081661,0.03828569495472234,0.16072694578580113
2000,quadratic,28,151,1,,183.89598379202653,0.13,fixed,0.13,1.0,0.6,0.03262396743061693,0.0420414732778732,0.022935791888736512,0.023004701029609987,0.026732041347320337,0.03537607278381997,0.021435396412177177,0.021437502738309154,0.05952246381699433,0.008949243156193831,0.10478916135243176
2000,quadratic,29,152,1,,188.83314120897558,0.13,fixed,0.13,1.0,0.6,0.030908882878655678,0.04108786317153362,0.020648807076332654,0.02748417337777319,0.024698380238171183,0.033532005298600606,0.02027813513326082,0.027904676217324748,0.0381690836831069,0.008286896193471227,0.06942567246544931
2000,quadratic,0,123,1,,267.9776691250736,0.13,fixed,0.13,1.0,0.9,0.027897226692328265,0.033746608343309496,0.019908514236856023,0.027650345581033048,0.01560324501367273,0.019724615002209664,0.019278236224084422,0.02701606958228024,0.041980190421777364,0.01591612438208989,0.0956507342554959
2000,quadratic,1,124,1,,269.0066765419906,0.13,fixed,0.13,1.0,0.9,0.029323848697959683,0.03937199442068355,0.02045553091727892,0.021694975600453928,0.014175920184455569,0.01838163531949006,0.02074181080917703,0.022964267135364085,0.0017907164520616359,0.01789636811077755,0.027659352896999934
2000,quadratic,2,125,1,,277.8439073340269,0.13,fixed,0.13,1.0,0.9,0.03523060280242566,0.04855026921800976,0.028271142190792853,0.028280420990430797,0.017119072525693488,0.021531947295568083,0.02862574095428938,0.02868782450269714,0.07166265290094675,0.03413474996698451,0.16962948204082987
