source_part,source_manifest,n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base2,1,139,1,,38136.53956005699,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.024551380471430923,0.031201203009897475,0.008139399751559279,0.010664471516068905,0.02234497025516721,0.028210812956332775,0.007218180147588099,0.010285270512822053,0.06731222491687136,0.07411357441247311,0.0888109765457692,0.16344569883514648
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,0,138,1,,33950.84138996608,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04958222474323035,0.061267803091996934,0.015899967972603513,0.017726960938510675,0.051340391936039474,0.06364865307482408,0.015925341344839805,0.018071317607983858,0.37507654277769553,0.4136039228505696,0.1395149597300507,0.541381911635349
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,2,140,1,,32747.914925486024,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04824660358875054,0.059488773924477,0.008780676671664045,0.010014745239148226,0.05011112530407679,0.06218153671406386,0.008945276769172048,0.010352230798598474,0.3579750968974568,0.4027523753894871,0.12384835429225977,0.5096377455186127
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,1,139,1,,31493.437809958938,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.019593534079452583,0.025720357297394476,0.010856711578077993,0.013696383542939434,0.019608614848068348,0.02574475937791172,0.010904358412186121,0.013859783882218934,0.08668320803255572,0.09019630088023237,0.0014477298093274705,0.12260282919011126
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,1,139,1,,34536.306875507,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.048483127365670856,0.059900917779631316,0.009706818587101373,0.011941445596831452,0.050167356979644515,0.062289326005503,0.010126165664204045,0.01222875308918907,0.39108807761040737,0.43368388467924784,0.14550594537562664,0.5660131842540373
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,2,140,1,,32434.154046273965,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04835022771323956,0.05966055917823966,0.009422758823574101,0.010884410523458215,0.049547855215876596,0.06169611715316315,0.009460100856609546,0.01081365899883058,0.3545541314832297,0.3984517917726687,0.23593990646543023,0.5178116367389094
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,0,138,1,,32372.18869200599,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04965039266052291,0.06151819741781313,0.016627475176253487,0.019039939787695578,0.04898025225177941,0.06138159680368698,0.016391411391195293,0.019397362301148458,0.3656139307161017,0.402406815490956,0.3634960031551151,0.5681139103860418
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,2,140,1,,32800.647437123,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.018585848849133415,0.024044328879376322,0.013783726400103585,0.015198763485253125,0.01859813775046951,0.024069687337643687,0.014017525170090125,0.015365248675969589,0.09888555819937087,0.10295303663576745,0.018210351763654136,0.1417577437208094
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,1,139,1,,36095.04118534998,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04866544054366847,0.06018330414582464,0.01099768413621835,0.013532741302608975,0.04950140576380375,0.061634755210463375,0.011540595969243589,0.013724148257595162,0.38787632511673,0.43061384069659253,0.25887456215222177,0.5768684226514552
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,0,138,1,,36662.03251825203,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.018875042957388777,0.024811842501810875,0.011957325140772829,0.01643382892246401,0.018911042612154778,0.024867421897747703,0.011399568451159817,0.016052813659367907,0.07286487536443545,0.08614415452883495,0.006072467980147508,0.1033026139393458
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,1,139,1,,37217.76179277996,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.048963023599629396,0.060610729885655336,0.012379761574383863,0.015192641653065143,0.04827740564405691,0.060685684775027095,0.01319880195512002,0.015444395863856222,0.3838659142133591,0.42641696851474653,0.3691333810240741,0.5907314146042113
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,0,138,1,,38437.37607560499,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.0496239136390853,0.06138026397703283,0.016361081071726624,0.01841641691151431,0.05054906746711873,0.06281727136567343,0.016426382704365416,0.01889436435951569,0.3702330868504101,0.4079873979261585,0.2524664795309616,0.5513591245402409
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base3,2,140,1,,37213.66626238305,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04849389748017957,0.05997096402752849,0.010216415487738148,0.011753335029065844,0.04837515110681697,0.060849195623836,0.009857289731708685,0.011167646567466494,0.35030588094797294,0.3930313570662037,0.34482292867658004,0.5321379497924708
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,2,140,1,,27351.038264469942,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.017686424790927066,0.023497542230187334,0.007904165876912492,0.00808619215134458,0.016976647360191596,0.02258425265039825,0.007385055134626423,0.007678451644754827,0.09821037938004114,0.107022798792166,0.04218202859328768,0.16853401193617573
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,0,138,1,,29898.355020520044,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.019011326959614033,0.02461936587209464,0.007870259235773919,0.010587487611459556,0.018291170027286262,0.0237927470607812,0.008296502511228154,0.010723456382346766,0.0828131258992852,0.09736424688026125,0.04015032437835048,0.14602133363473715
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,2,140,1,,28052.878735666047,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.017746097777485002,0.023506270474397205,0.008811537798443347,0.008997797533519388,0.014907909668170618,0.019699063212765364,0.007567406911009475,0.00785952747064808,0.10308612474368851,0.11582295889027323,0.06315565011161928,0.22211822734342002
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,1,139,1,,29493.48181883397,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.018460216302731956,0.02443802558466182,0.008539559640552474,0.01096950384971967,0.017847662053349953,0.023400777550989633,0.00805331916069671,0.010575626156619866,0.07696597633663846,0.08103634359954677,0.03943310412131823,0.13756867761292157
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,0,138,1,,28640.15069773898,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01913820237077299,0.02469551028052866,0.00833137233489531,0.01164654493902311,0.016143789258838276,0.020988241423610554,0.009383623080479131,0.011874831183658409,0.08646719428349632,0.10021068266772386,0.06126431334384552,0.19548713903291648
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,1,139,1,,28777.019491350977,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01850358347796482,0.024557736796881877,0.009792661975664141,0.0125460710577946,0.01567688855992167,0.020380974800597324,0.008866252062277258,0.01184825638335253,0.07965718195833635,0.08429468017908533,0.06373664783473265,0.18803028582922504
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,0,138,1,,26594.934490129002,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.01915151649600922,0.024767905152861636,0.00885861513618863,0.012609475658688795,0.010900434895405103,0.014198187955856381,0.010089431626076895,0.012724258792500347,0.08926379970470831,0.10208318677421964,0.0809813620322779,0.2518403382267321
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,1,139,1,,25714.345200611977,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.018627185384847547,0.024684593726412563,0.011100420382382736,0.014185345725295206,0.010577118317025319,0.01366459458504423,0.010155642019541888,0.013323283474798322,0.08280845471237046,0.08783496775733046,0.08618789764042545,0.24675320197453918
6,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part6_missing.csv,5000,base4,2,140,1,,24533.785308724036,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.017923572218875684,0.023578773073934495,0.009648052522867975,0.00990288546839418,0.010164676343645264,0.013281809296455277,0.007522441137562924,0.007805283695220832,0.10837359703787722,0.1253661171803553,0.08026483779458038,0.2840439659152264
