image_type,S,R,signal_h,variance_hbar,split_group,z_mode,n_pairs,n_split_groups,ridge,rmse_std,mape_std_pct,rmse_iop,mape_iop_pct
cfp,4x4x1,1,0.22,2.5,subject_id,none,273,119,1e-06,1.895798648297324,663.2704100209916,7.922412864112784,25.297932436635342
cfp,4x4x1,1,0.22,2.0,subject_id,none,273,119,1e-06,1.8958083944653024,663.0720083710648,7.922453592682055,25.29837761695229
cfp,4x4x1,1,0.22,1.5,subject_id,none,273,119,1e-06,1.8958303390787643,662.6314358887378,7.922545297720534,25.29937026165432
cfp,4x4x1,1,0.22,1.2,subject_id,none,273,119,1e-06,1.895860498141429,662.0389486032857,7.922671330380298,25.300724088715
cfp,4x4x1,1,0.22,0.9,subject_id,none,273,119,1e-06,1.895936396771844,660.6712845619373,7.9229885055647555,25.30428105362036
cfp,4x4x1,1,0.22,0.7,subject_id,none,273,119,1e-06,1.895947711342396,658.8200586866765,7.923035788381091,25.30586591203295
cfp,4x4x1,1,0.22,0.8,subject_id,none,273,119,1e-06,1.895958746283437,659.7809938035066,7.923081902644825,25.30555980460293
cfp,4x4x1,1,0.22,0.6,subject_id,none,273,119,1e-06,1.8959642448239515,657.7752031147468,7.923104880669492,25.308638695928188
cfp,4x6x1,2,0.3,0.8,subject_id,none,273,119,1e-06,1.8962096077037545,1102.744909299645,7.924130235359495,29.132727362243564
cfp,3x6x1,3,0.5,0.25,subject_id,none,273,119,1e-06,1.896271425589263,1166.525207543096,7.924388568074217,27.687178489744447
cfp,4x6x1,2,0.3,0.4,subject_id,none,273,119,1e-06,1.896310122788128,1104.977921029694,7.92455028102109,29.163097152266147
cfp,2x3x1,3,0.35,0.3,subject_id,none,273,119,1e-06,1.896947735249908,664.7358018912397,7.9272148198813,26.00499396629449
cfp,4x6x1,2,0.3,0.7,subject_id,none,273,119,1e-06,1.898004707045148,1104.914256925496,7.931631832708656,29.14588248409853
cfp,2x3x1,3,0.35,0.4,subject_id,none,273,119,1e-06,1.900012247224571,659.5478017279676,7.94002120578737,26.03361715017377
cfp,6x4x1,2,0.4,4.0,subject_id,none,273,119,1e-06,1.901324166322568,844.8503125292646,7.945503625952603,28.56690002580701
cfp,6x4x1,2,0.4,3.0,subject_id,none,273,119,1e-06,1.90139111941311,845.1888997857317,7.945783418337875,28.56810090406392
cfp,6x4x1,2,0.4,2.5,subject_id,none,273,119,1e-06,1.9014585408848013,845.5320314588505,7.946065168055928,28.56931750602736
cfp,6x4x1,2,0.4,2.0,subject_id,none,273,119,1e-06,1.9015820944134545,846.1707148475298,7.946581489800165,28.57157893653731
cfp,6x4x1,2,0.4,1.5,subject_id,none,273,119,1e-06,1.901845561628668,847.5830795871859,7.947682501269367,28.57656404870184
cfp,2x3x1,3,0.35,0.5,subject_id,none,273,119,1e-06,1.902042084664756,655.9233384017505,7.948503757593505,26.050135104102285
cfp,4x6x1,2,0.3,0.3,subject_id,none,273,119,1e-06,1.9020621033605123,1103.3645857614397,7.948587414353638,29.1781224233262
cfp,6x4x1,2,0.4,1.2,subject_id,none,273,119,1e-06,1.902175382513151,849.469785987395,7.949060800183354,28.58319283905374
cfp,6x4x1,2,0.4,0.9,subject_id,none,273,119,1e-06,1.9027755020378807,853.8533556623607,7.951568658624439,28.597690866979857
cfp,6x4x1,2,0.4,0.8,subject_id,none,273,119,1e-06,1.902933557444371,856.7329463234939,7.952229161355961,28.60470643577397
cfp,2x6x1,3,0.3,0.2,subject_id,none,273,119,1e-06,1.903027416617857,909.8431969048464,7.952621392421272,29.76433457962389
cfp,6x4x1,2,0.4,0.7,subject_id,none,273,119,1e-06,1.9030828788338727,861.020353540838,7.952853165227965,28.61229745790837
cfp,6x4x1,2,0.4,0.6,subject_id,none,273,119,1e-06,1.9044754821791023,865.0993046993237,7.958672759342963,28.61905042344789
cfp,2x3x1,3,0.35,4.0,subject_id,none,273,119,1e-06,1.906425507025505,653.7225856108593,7.966821779779472,26.0559007820264
cfp,2x3x1,3,0.35,3.0,subject_id,none,273,119,1e-06,1.9064411647145223,653.7473542289964,7.966887212190767,26.05618834462713
cfp,2x3x1,3,0.35,2.5,subject_id,none,273,119,1e-06,1.906457012115497,653.7723946354519,7.966953437395357,26.05648278653593
cfp,2x3x1,3,0.35,2.0,subject_id,none,273,119,1e-06,1.9064864317474668,653.8188154714553,7.967076380024832,26.05703934010373
cfp,2x3x1,3,0.35,1.5,subject_id,none,273,119,1e-06,1.9065508949635723,653.9203614806024,7.967345767395161,26.05831296001468
cfp,2x3x1,3,0.35,1.2,subject_id,none,273,119,1e-06,1.906634585133983,654.0526186744644,7.967695502892259,26.060120900699086
cfp,2x3x1,3,0.35,0.6,subject_id,none,273,119,1e-06,1.906794528338632,653.8580839814299,7.96836389460315,26.07306218582132
cfp,2x3x1,3,0.35,0.9,subject_id,none,273,119,1e-06,1.906823187536212,654.2628918234042,7.968483659429325,26.06532310346969
cfp,2x3x1,3,0.35,0.8,subject_id,none,273,119,1e-06,1.9069328841762792,654.1522439177,7.96894207418408,26.06968343873389
cfp,2x3x1,3,0.35,0.7,subject_id,none,273,119,1e-06,1.907282225387812,654.0214364475909,7.970401947209464,26.07439263237528
cfp,6x4x1,2,0.4,0.5,subject_id,none,273,119,1e-06,1.9080626216650085,865.7951580313791,7.973663169866797,28.628054230883272
cfp,3x6x1,3,0.5,0.2,subject_id,none,273,119,1e-06,1.9120949358690005,1164.2462073412769,7.990513935084159,27.77781400816585
cfp,3x3x1,3,0.26,0.25,subject_id,none,273,119,1e-06,1.9134732222664848,770.7394928020134,7.996273699653923,27.736986725589603
cfp,6x4x1,2,0.4,0.4,subject_id,none,273,119,1e-06,1.9143709689779007,859.6525097744499,8.00002532174819,28.67480248326314
