n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,Sigma_fro_error_mean,Sigma_fro_error_std,rho_mae,rho_rmse
1000,base5,0.9,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.07230671742785379,0.002596396562756936,0.0975910229884621,0.0036843708669211665,0.02693439988429076,0.008040337682853602,0.031857562242133465,0.009446605778505241,0.07077247645321963,0.002555970066695744,0.09902989893541089,0.003527317706158778,0.026514584322914696,0.009571001609807155,0.031089339829980512,0.010263630579361603,0.2503017496793496,0.0279492582404015,0.35230550257904325,0.04451428349661342,0.488855488164246,0.03854952670706155,-0.488855488164246,0.03854952670706155,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1394.7160775942418,244.03316603041137,,,0.488855488164246,0.4903730766647386
1000,base6,0.0,constant,exchangeable_varying_sigma,fixed,30,30,0,0.061843511690757975,0.002108155132419398,0.08246608150777116,0.0036127935269947152,0.02103340897193117,0.008412445206736651,0.025072151808175333,0.010204038208811208,0.06261991014623614,0.002125827052491213,0.0834250323422161,0.003636563457036965,0.021487567215209624,0.00808426734900166,0.025575566147678898,0.01006366464542302,0.2074387309875011,0.028734596847048433,0.2252021985081134,0.02652279789775066,0.02912326398308272,0.020753828525969888,0.007424103543538161,0.03498240400670755,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1329.921676501651,231.78693597587844,,,0.02912326398308272,0.03576151427881214
1000,base6,0.0,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.06256453799733018,0.0021868431370655333,0.0854063716908615,0.004021226711992265,0.020812730225995148,0.00863294631347752,0.025015353034026033,0.010539759021828356,0.06338512300038777,0.0022010031648383986,0.08641027993657249,0.004023877423796099,0.02136860270342894,0.007839416465765163,0.025191506826106044,0.009785072665260653,0.22133030858505487,0.028773776141876622,0.26276873120510946,0.029616813527935153,0.030170615377823715,0.022146127010672895,0.007521487144585153,0.03666257226359422,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1193.4313723237253,285.3305151274834,,,0.030170615377823715,0.03742615360746317
1000,base6,0.0,sin,exchangeable_varying_sigma,fixed,30,30,0,0.06158626075281684,0.00214948905431406,0.0824633709032578,0.00375852275271374,0.02110440917374173,0.008660128633851655,0.02524787374701786,0.010657921157171617,0.06234575772477681,0.002178799140769647,0.08339895638436287,0.0037777211191154466,0.02105661135480699,0.007928968016327158,0.024931199234853166,0.009745996881486783,0.20880896539327434,0.02964841726520167,0.2330111057574606,0.029170923271107513,0.030984656485543296,0.020803240750533507,0.008769223260429605,0.036275673483210744,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1257.8997868849508,278.5204102808996,,,0.030984656485543296,0.03732055416592549
1000,base6,0.0,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05566791072708241,0.0017608484190931846,0.07191139140966472,0.0026746291784033598,0.01880547543002301,0.007169706146272294,0.022132057038768017,0.008823320824087533,0.056328389421399165,0.0017816227585479216,0.07272285991060493,0.0027034560949567824,0.01852230152237165,0.006877317203198663,0.022115778267079125,0.00867087763022448,0.12294032624972262,0.018921606428869406,0.15464701607769304,0.021692407775326224,0.0282689475568989,0.021498584873071575,0.007770337804474677,0.034654644680384684,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1191.2882176172143,306.82419667571173,,,0.0282689475568989,0.035515103090366526
1000,base6,0.3,constant,exchangeable_varying_sigma,fixed,30,30,0,0.06127927692265164,0.0020989416599908692,0.08205005844822871,0.0039296632092726555,0.02623175347645033,0.010124849956417407,0.02993519571458876,0.011009893577231865,0.06116272943830973,0.002012720016723604,0.08194560843615947,0.0037979269064508494,0.026357327293503426,0.010453769386084557,0.030062274435424714,0.011357891935591377,0.20629161692746784,0.03737234528718749,0.2235898825053081,0.03450950323880583,0.0937554202397879,0.03130638466567142,-0.0937554202397879,0.03130638466567142,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1201.8828583551688,305.5261035530094,,,0.0937554202397879,0.09884416292919991
1000,base6,0.3,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.06198063269192657,0.002142848104189582,0.08503912215511883,0.004286478550490732,0.02644763043705452,0.010477150582035317,0.030007000608949418,0.011362573052962073,0.06188287634026373,0.002040805931790543,0.08489380832862102,0.004098585522305544,0.02552654852284823,0.010113870877697526,0.029184174011501026,0.010885062647076506,0.21968504807059872,0.0366836350120824,0.259821577949243,0.034539906869754444,0.09591384088280651,0.0329271966357177,-0.09591384088280651,0.0329271966357177,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1353.0884424109129,220.4752325480778,,,0.09591384088280651,0.10140840769472492
1000,base6,0.3,sin,exchangeable_varying_sigma,fixed,30,30,0,0.060996180738693166,0.002104338423183558,0.0819517374281335,0.003905221794789885,0.026204727584397125,0.010534688442243745,0.029805732792589322,0.011268840594937794,0.06086589918705956,0.0020259700470314787,0.08183322560152474,0.0037892634717718193,0.025715711093986855,0.010069996403767751,0.029308118256537143,0.010907234334418486,0.20759183261090808,0.03586121892952092,0.2299120085575149,0.03423547285143559,0.09419764282236166,0.0329660647384314,-0.09419764282236166,0.0329660647384314,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1258.5565578110904,289.9189844370882,,,0.09419764282236166,0.0997995858589988
1000,base6,0.3,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.055170482493978254,0.0018110368938638421,0.07144538978022122,0.002978772483665335,0.02267735434634323,0.00859964748339153,0.02611648145985719,0.009388155325425222,0.05517079093174678,0.0017678450872387335,0.07153439596441918,0.002955280617567168,0.023187653077930876,0.0089598495931546,0.026420848888791048,0.010077223908149874,0.12393400182537657,0.02444761471100716,0.15427448374250236,0.026750875440524784,0.09885275141232717,0.0311578572837846,-0.09885275141232717,0.0311578572837846,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1266.915716241855,247.04281903162328,,,0.09885275141232717,0.10364689350050024
1000,base6,0.6,constant,exchangeable_varying_sigma,fixed,30,30,0,0.06122560728079518,0.00227617308656379,0.08201992839232797,0.004405690707373206,0.02831137673862163,0.011156789792086409,0.03259297410495773,0.01192517045142508,0.058114017239604084,0.0020144313865200912,0.07808231819370265,0.0039760433720142764,0.028212669530812185,0.011348540768667285,0.03206687369221632,0.012309687565555545,0.20621673198569138,0.03940123688128847,0.22354511007493338,0.03606871235679232,0.19659030435522235,0.026891578205115976,-0.19659030435522235,0.026891578205115976,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1316.0785126707206,221.65977247602027,,,0.19659030435522235,0.1984210289884639
1000,base6,0.6,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.06194106746316024,0.0023267879790558332,0.08502927357480002,0.004823610187241421,0.028646707549583626,0.011499881898701114,0.03263642476969791,0.012388273696145832,0.058833075782562645,0.0020473308599830904,0.08088696677703791,0.004298386879006756,0.02734081033974558,0.010990581926811934,0.031184496182342116,0.011798681536261787,0.21939298822000294,0.03867189748419021,0.25947579596038184,0.036589677519510845,0.2021982103826078,0.028251358866565008,-0.2021982103826078,0.028251358866565008,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1334.9418235386024,260.0740651852449,,,0.2021982103826078,0.2041623264947203
1000,base6,0.6,sin,exchangeable_varying_sigma,fixed,30,30,0,0.0609280371280712,0.0022536411868657627,0.08188563736116974,0.004329442763109118,0.028334729232429096,0.011516186085641356,0.032458934225303625,0.01218159593717028,0.057839658351991896,0.0020166755130414066,0.07796304402751172,0.003936345776402518,0.027484295377041043,0.010935126957256841,0.0312935749405581,0.011861128392046512,0.2078518195290643,0.03834325960847745,0.2304905194763819,0.03724397753134274,0.1969784875371775,0.02818317834868182,-0.1969784875371775,0.02818317834868182,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1277.5256766782995,201.97092682822284,,,0.1969784875371775,0.1989844619417999
1000,base6,0.6,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05510055059977617,0.0019466032623017494,0.0713737431502426,0.0032702715375316207,0.024456298269082643,0.009363410133173752,0.028421689631528666,0.010050387328289622,0.05282354962769822,0.001769732679589991,0.06870717592251276,0.0030709482079215394,0.02469029367193659,0.00976710494316327,0.028072397299714676,0.010907612939522257,0.12432709532622321,0.02528344717523263,0.15428318151416745,0.027667667875061374,0.20637308515240005,0.027396119262106434,-0.20637308515240005,0.027396119262106434,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1296.6047790308717,211.26006863852805,,,0.20637308515240005,0.20818356713713818
1000,base6,0.9,constant,exchangeable_varying_sigma,fixed,30,30,0,0.06108987381787561,0.002493880228246067,0.08192284408431458,0.004901323252513688,0.03038049340441944,0.011907968792755312,0.03522640655342987,0.012691644155129534,0.05179457885245527,0.002048747936761042,0.0701564331190082,0.004133861684697244,0.02962700681727597,0.01178175565531122,0.033685233603828975,0.012833720002722048,0.20618526760422676,0.04182226441097825,0.2239134326114664,0.03805414867279505,0.2995772466497445,0.020704905005564093,-0.2995772466497445,0.020704905005564093,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1306.9872508960273,188.40304571939532,,,0.2995772466497445,0.30029189100195713
1000,base6,0.9,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.061832776429192084,0.0025624250085944135,0.08495526993281528,0.005396280922733385,0.03067431551350856,0.012354566193729991,0.035230475144103046,0.01332062725521316,0.05255145531780631,0.002108047462604292,0.07267435900685529,0.004513645761912297,0.02876310276146698,0.011367868081246051,0.032821861851454956,0.012282306650461301,0.21919486637235394,0.040967431413077945,0.2596187453398346,0.038906707842503045,0.30866634490205774,0.021927903402091786,-0.30866634490205774,0.021927903402091786,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1311.235781931881,339.7121918106348,,,0.30866634490205774,0.309444252528315
1000,base6,0.9,sin,exchangeable_varying_sigma,fixed,30,30,0,0.060780760402615396,0.002443348006677134,0.08175476644576106,0.004770667671869082,0.030373555995533152,0.012288686914610415,0.035099892532643846,0.012955974969206889,0.051581311211376504,0.0020182623487060977,0.07004011665710548,0.004027929166535857,0.02884321202742948,0.011477116121273426,0.03288997428777132,0.012371414612099218,0.20803110131662886,0.04152139520525165,0.2314957641683409,0.04100379453484835,0.2997150908761602,0.021346906571307115,-0.2997150908761602,0.021346906571307115,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1308.0508934930356,261.0962619268052,,,0.2997150908761602,0.30047433520863154
1000,base6,0.9,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05494188512691329,0.0021047803121009992,0.071241702602703,0.0035593282603606584,0.02629271509885856,0.009792849806740037,0.030701996265811823,0.010584288173436823,0.04803149733857114,0.0018004716339462504,0.06307851142507155,0.0031150975800031057,0.025787316238753074,0.010283966936757722,0.02941006495501641,0.011384350560381762,0.12478442091296849,0.0266121237743405,0.1544385549788539,0.02935780931145309,0.31404090684797586,0.02190256172537878,-0.31404090684797586,0.02190256172537878,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1281.05540510359,271.67619570967815,,,0.31404090684797586,0.3148037696471138
2000,base1,0.0,constant,exchangeable_varying_sigma,fixed,30,30,0,0.03293937743874974,0.0010169004628012037,0.04276509997702196,0.0013609008912628669,0.012520907730420163,0.004345601487973393,0.014458545468862695,0.0049211161315890015,0.03298166623117329,0.001025811818284758,0.042839774537679634,0.001381834397938977,0.012423254964285538,0.004384466214731667,0.014410145317168391,0.004920391634975007,0.1330992505855712,0.018800126536251977,0.1439048544915313,0.01865580678431153,0.013718167898252927,0.008031531225164742,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,4543.8874343305015,1107.1725274054365,0.18932732704347013,0.02603895445902,,
2000,base1,0.0,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.03348936420040107,0.0010223087814021082,0.04429503220112533,0.0014451491936330581,0.01245895770259384,0.00431148538828143,0.014464118481609962,0.004858273930748369,0.033461104358972524,0.0010271363393526537,0.04427942143737795,0.001460260418739125,0.012291933525892607,0.004292243046736275,0.014169647371902879,0.004883139062230136,0.1438818821825843,0.01763290500964225,0.17817302848146846,0.021835842219912267,0.013123372625977627,0.00807089679518561,0.0018301810513639905,0.015297474349644272,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5199.424077884173,1033.7796871406558,,,0.013123372625977627,0.015406566267627457
2000,base1,0.0,sin,exchangeable_varying_sigma,fixed,30,30,0,0.03288283018835668,0.0010213252165363839,0.04280265593721345,0.0013945605120315758,0.012414347616222473,0.004564050858295228,0.0143554997137701,0.005083823922666439,0.032877579872932376,0.001027937085247667,0.042830937778779464,0.0014202303836592758,0.012085442384061713,0.0041501653326537335,0.014081832173962496,0.004818383555458269,0.1346708867874164,0.019219614223335877,0.15655636898407116,0.019588790547590502,0.015976019168297946,0.008971982546504009,0.0025851967006307653,0.018139636636372948,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,4945.061042229999,1228.9128737685937,,,0.015976019168297946,0.018322927148264164
2000,base1,0.0,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.028518670520157063,0.0009256768143169137,0.0361895816975439,0.0011815602936036636,0.010927164765588717,0.003829880746565761,0.01259704423715843,0.004288638338102648,0.028588764455655336,0.0009304196941807355,0.036298869279124575,0.0011961523567181852,0.010375504234131909,0.003764257115983136,0.012127230326727889,0.004125555887663781,0.08561419676272555,0.014439072253618727,0.09156636106244033,0.014961341786517045,0.01509318985001634,0.009131281516377803,0.0027209025377534168,0.017429325040288456,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5269.582348065827,996.9265452398189,,,0.01509318985001634,0.01764042748858369
2000,base1,0.3,constant,exchangeable_varying_sigma,fixed,30,30,0,0.03322010959099099,0.0011019436023753648,0.043336888635608486,0.0014494377787846275,0.013860589570052567,0.00589035071138422,0.01615302076637635,0.00639406664794283,0.03217889132703495,0.0011013638870489108,0.042050205497768826,0.001458036461662871,0.01356849041666807,0.006082039937741474,0.015831514885240545,0.006673932910124596,0.13236254720710308,0.01824428129058768,0.14536578375237377,0.017379143573966954,0.041200134169879735,0.016419703747653742,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,6138.1221022420605,4314.428909216871,0.21583403921205377,0.03132838196389569,,
2000,base1,0.3,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.033819189918151076,0.0011268382621935423,0.04497972705113599,0.0015767742696081446,0.013797644654934207,0.005852057921141102,0.016092760919337836,0.006372246472708841,0.03269182510263307,0.0011327476820884915,0.043552144545099765,0.0015852918061763136,0.013474597947197093,0.006033884708086771,0.015612176452168383,0.00662309071128779,0.14457186317914247,0.017117348159546287,0.18104299067465693,0.020435658662420184,0.042655895226394965,0.01686435850590051,-0.04255528823607736,0.01711664185887812,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5252.802936862268,897.9903307222709,,,0.042655895226394965,0.04586863836414509
2000,base1,0.3,sin,exchangeable_varying_sigma,fixed,30,30,0,0.03310797042014387,0.0010913399759783858,0.04326221275500629,0.0014478016170128335,0.013863124307467868,0.006098767882482636,0.015956852822806237,0.006585256509443282,0.032030773685550205,0.0010885582722038646,0.04193266233210032,0.0014547569071123713,0.013361434135770218,0.005847980776805217,0.015684592776920536,0.006471239411043825,0.1340825992036335,0.019268463998134446,0.15736317779944584,0.018688919568438482,0.04307717006437988,0.015531988348910864,-0.04307717006437988,0.015531988348910864,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5139.368818944942,857.057878484002,,,0.04307717006437988,0.04579175955154169
2000,base1,0.3,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.028717901692597723,0.0009485499283113212,0.036547616267480834,0.0011550748073041646,0.012254065240506639,0.005194109800721615,0.014290878103105123,0.005565368919858025,0.02791643246978021,0.0009493282949984486,0.03557032449962978,0.0011626416733977768,0.011339111443838947,0.005078794063318111,0.013344601997444631,0.00556005139515448,0.08469893153765858,0.014309802322816461,0.09163529636468136,0.01492170547193913,0.04169589312958948,0.01728507776358645,-0.04169589312958948,0.01728507776358645,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5396.838215780288,975.6840385941856,,,0.04169589312958948,0.04513669701215829
2000,base1,0.6,constant,exchangeable_varying_sigma,fixed,30,30,0,0.03327065880481748,0.001075403759281908,0.04338559680819954,0.0014155552562195993,0.015325688659879261,0.006481829112319547,0.01785244766472065,0.006984216216246896,0.028912495864521468,0.0009977818660883318,0.0376594623757649,0.0012926204460421426,0.014676848950673364,0.006715963922851724,0.01710496026913417,0.007372047627033298,0.1314751622102164,0.020402756715603307,0.14574744222852015,0.019823206763520042,0.08481128554509722,0.014077575396466402,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5218.475555976368,3888.966651445652,0.2846947544370241,0.0394736434982281,,
2000,base1,0.6,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.033869644274154426,0.0010852797711779398,0.045029105224177905,0.0015381394442207153,0.015283692994666257,0.006392194620983803,0.01776598500968973,0.006953981225581469,0.0293882414984335,0.001020704107542254,0.038984390485586946,0.0014043173367075201,0.014585093700833433,0.006626364083468946,0.016897073509033814,0.007280093445021233,0.14384403796743292,0.019663636613319966,0.1812398020978173,0.02356667578809581,0.0881123974038063,0.014767103050686506,-0.0881123974038063,0.014767103050686506,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5416.281402995131,875.4163442160047,,,0.0881123974038063,0.08934126654998735
2000,base1,0.6,sin,exchangeable_varying_sigma,fixed,30,30,0,0.033165688866210186,0.001059272912317889,0.043316329993863985,0.0014121680299063694,0.015304242069629477,0.006680212452151529,0.017638057181164533,0.007168684000618089,0.028790608904616585,0.0009873968287797288,0.03755452089826158,0.001293528651027257,0.014425669501990741,0.006507466125071061,0.01690984055915528,0.007180559708172698,0.13456483646697343,0.020959188478434178,0.15885866071023788,0.020773793974236978,0.0862727758830814,0.0131249088617529,-0.0862727758830814,0.0131249088617529,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5360.957266688117,896.8403166765968,,,0.0862727758830814,0.08726542895787374
2000,base1,0.6,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.028764445976076816,0.0009405046619384782,0.036592632421616186,0.001144360324924444,0.013535126514887015,0.005693411179018494,0.015798838309040112,0.006084364438254429,0.025308305289164452,0.0008645981572439242,0.03212859819134613,0.0010408281767240516,0.012296950506836843,0.0055929560430842545,0.014362020198062313,0.006176702417755094,0.084126308297207,0.015806956963598125,0.09207971969533707,0.016961568820164044,0.08512130577892056,0.014169366819558247,-0.08512130577892056,0.014169366819558247,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5307.421535761774,1086.416628748587,,,0.08512130577892056,0.08629257009485633
2000,base1,0.9,constant,exchangeable_varying_sigma,fixed,30,30,0,0.033293269260798085,0.0010934128646385875,0.04337672738937614,0.001432870549293755,0.016773726906243642,0.0070160129782422505,0.0194920237269617,0.007525636951668454,0.02156132620644489,0.0007236240279248759,0.027359274216599314,0.0009239267206957765,0.015581969821176342,0.007173193797388873,0.018213796742626055,0.007731774632886449,0.1307288189089065,0.023233720851894145,0.14656885511881854,0.022619877480197715,0.12916894935625917,0.010276293232118424,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,6036.061310229297,3700.1042924713574,0.37348450745656164,0.04574010389385058,,
2000,base1,0.9,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.033886502315916354,0.0011062560706425147,0.0450101216883017,0.0015665520331006098,0.01670690302741024,0.00688651890372862,0.019374672142487726,0.0074912328277830205,0.021932713518150047,0.0007367642756266353,0.028187144685671784,0.001001147254682016,0.015479341048743737,0.00703528233128594,0.018025119935167,0.007628162112497999,0.14324609112934225,0.022886538460019295,0.18159471096403454,0.027055016433558524,0.13437851942313117,0.011018090500326679,-0.13437851942313117,0.011018090500326679,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5085.456138742225,972.7538637741479,,,0.13437851942313117,0.13482946562464093
2000,base1,0.9,sin,exchangeable_varying_sigma,fixed,30,30,0,0.03319154639312782,0.0010722508805408638,0.04332653321883329,0.0014350541159165525,0.016721879551779666,0.007203028063973018,0.019265231043612708,0.007692015257940055,0.02149153567478392,0.0007159620214599526,0.02728108215719078,0.0009190320671855391,0.015341450936121744,0.00694847344014455,0.01799508443035081,0.007524796708721381,0.13567196758843342,0.022543719953461057,0.16083603441898253,0.023224587233861414,0.1296547783384763,0.009835200631058416,-0.1296547783384763,0.009835200631058416,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,4551.43852777851,1054.0627909560253,,,0.1296547783384763,0.13002727682087553
2000,base1,0.9,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.028787307040890116,0.0009561136869404946,0.03660231953194361,0.0011652339289575373,0.014754737431497996,0.006136994392721563,0.01725583234044751,0.006554249832077476,0.019613079231160728,0.0006330767969309005,0.024342573608226913,0.0007465969602012157,0.013120097758567812,0.00596070541610604,0.01523528360726452,0.006481384577721278,0.08368748400559277,0.017652072956799197,0.0930268217885394,0.01930697483648705,0.12908517148116117,0.010074496295339616,-0.12908517148116117,0.010074496295339616,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5158.89320532526,1039.901640198432,,,0.12908517148116117,0.12947770839772224
2000,base2,0.0,constant,exchangeable_varying_sigma,fixed,30,30,0,0.03278239508086979,0.0007907819453223294,0.04273277617877933,0.001048262518202845,0.012063201939698334,0.004554798468613504,0.01429816123640239,0.005335401344422378,0.032854543609127256,0.0008083373469884303,0.042842077380421624,0.0010800733596756228,0.01207638162527772,0.004572974888795212,0.014278801704068407,0.005282756250923779,0.13433275823175841,0.018919683241626722,0.14678606766361743,0.01889965713138168,0.015624101694396436,0.009557695318769531,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5404.2814731516255,4782.6142493444195,0.1913309581209731,0.025929893302356528,,
2000,base2,0.0,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.03338004492623146,0.0007739561948065999,0.04425807896079102,0.001154495440283763,0.012031326076815492,0.004550003595262913,0.014305631269860425,0.00527148062410051,0.03332439715711152,0.0007895347752361505,0.04420934091996972,0.0011841535979213616,0.011920656842022521,0.0045121085929271144,0.014087335759245026,0.00526925803232698,0.14817914743154234,0.017119730792745976,0.18290254908862427,0.022368188681518672,0.014507650531399628,0.009574245003136111,0.0003803199130960271,0.017377958685789285,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5294.320082679477,962.9976359830499,,,0.014507650531399628,0.017382119874206847
2000,base2,0.0,sin,exchangeable_varying_sigma,fixed,30,30,0,0.03256904954629642,0.0007938509351350986,0.042781449481354136,0.0010706576301338158,0.01194678575006841,0.00463182330199801,0.01412669390796366,0.0054656614436119026,0.03267613505294274,0.0008065624403632443,0.04292874047325166,0.0010985689670833625,0.011848499936928965,0.004443559386693011,0.014046494064706991,0.005123823394950229,0.13553011794380468,0.019904265835736342,0.1548490834922839,0.020110339666496124,0.017660832442292107,0.011219564121921282,0.000880022491721881,0.020904764577834505,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,4959.586768658135,528.0415356739536,,,0.017660832442292107,0.020923279418882234
2000,base2,0.0,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.028254394617241687,0.0007228946406056046,0.036135161870699005,0.0008457912704172455,0.010443846386051862,0.004020087612082684,0.012406931327407283,0.004715273731218578,0.028370668669335294,0.0007381506313143644,0.03630928973280532,0.0008712298241866063,0.010067406690106077,0.0038571571588572502,0.011974555013650318,0.004437836078090651,0.08676306775329519,0.014477623457534996,0.09336002256982891,0.0144414772989299,0.017548828864230634,0.011468328453281008,0.000518387324532717,0.020957462312984187,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5194.248923740897,1037.9846005928746,,,0.017548828864230634,0.020963872543458873
2000,base2,0.3,constant,exchangeable_varying_sigma,fixed,30,30,0,0.032878350930918745,0.001200941685506238,0.04305828554448145,0.0015470885216482054,0.013939855631584674,0.005945158147452749,0.016330473831129153,0.006526226923886113,0.03193721147880821,0.0011447944723295966,0.04186072263910997,0.0014896591050075699,0.013654754940739021,0.006283347402442777,0.016031389233283188,0.00697804212381738,0.13344490504514414,0.017813684728098925,0.14767977205477475,0.017356313908632976,0.038736696675878875,0.01587708462284347,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5402.808826928395,4096.793999053189,0.2152643708746885,0.030607687792738047,,
2000,base2,0.3,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.03355731945891505,0.0012468364265352993,0.04473404633789767,0.0016614475664364474,0.013936941533116927,0.00588222830572498,0.01632075939006171,0.00652194604029679,0.0324612941501606,0.0012010277745673442,0.04331333078027224,0.0016186405264230128,0.01350702991682012,0.0063131837569496505,0.015823693489332522,0.006996409110501531,0.14936536958124652,0.01664650493379122,0.18534098479349953,0.02027616010004372,0.04047304348992221,0.016067958587059967,-0.04047304348992221,0.016067958587059967,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5380.048275429168,881.6374686320004,,,0.04047304348992221,0.04354591304006161
2000,base2,0.3,sin,exchangeable_varying_sigma,fixed,30,30,0,0.03258930021593184,0.0012089092710768044,0.042984028268242325,0.00159627206806564,0.01384544429192135,0.0062306511500927605,0.01617115105094904,0.006731665739366418,0.031697020602720234,0.0011524890345927879,0.041836542945595606,0.00153089885006757,0.013522304629481344,0.005849555000245445,0.015768112862938017,0.0065911465592071354,0.1340683383393235,0.019405003843456253,0.15516210626138244,0.01854019849080725,0.04057230874207715,0.015315316777281656,-0.04057230874207715,0.015315316777281656,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,5235.677689221199,551.0708042024576,,,0.04057230874207715,0.04336670571591662
