rho,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
0.5,11,134,0.10097770057399186,0.15563140864833172,0.016570793076663627,0.02491691334614469,1.0,1.0,1.0,1.0,0.6545454545454545,0.9171974522292994,0.87,0.5337423312883436,0.2909090909090909,0.2909090909090909,0.8528301886792453,0.8528301886792453,0.8222222222222222,0.3425925925925926,0.7418181818181818,0.9622641509433962
0.5,12,135,0.09643416256039039,0.152849888202086,0.015437496191805167,0.031171397045053898,1.0,1.0,1.0,1.0,0.6954545454545454,0.95625,0.93,0.58125,0.36363636363636365,0.40816326530612246,0.8905660377358491,0.8708487084870848,0.8444444444444444,0.34234234234234234,0.7345454545454545,0.9665071770334929
0.5,13,136,0.055876816417328,0.09335769832714881,0.015942963939706387,0.026425158513235937,1.0,1.0,1.0,1.0,0.740909090909091,0.9367816091954023,0.89,0.6095890410958904,0.6181818181818182,1.0,1.0,0.9265734265734266,0.8222222222222222,0.33035714285714285,0.7272727272727273,0.9615384615384616
0.5,14,137,0.10387496037237587,0.16210647524106783,0.004851374987320102,0.009869570890846295,1.0,1.0,1.0,1.0,0.5954545454545455,0.9357142857142857,0.91,0.5055555555555555,0.38181818181818183,0.3559322033898305,0.8566037735849057,0.8697318007662835,0.8222222222222222,0.30578512396694213,0.6945454545454546,0.9597989949748744
0.5,15,138,0.09622224577641862,0.15666770773458444,0.008788429285602856,0.01635796393995918,1.0,1.0,1.0,1.0,0.6454545454545455,0.9530201342281879,0.93,0.543859649122807,0.4,0.46808510638297873,0.9056603773584906,0.8791208791208791,0.9555555555555556,0.3467741935483871,0.7054545454545454,0.9897959183673469
0.5,16,139,0.1025682645872718,0.159283448589763,0.006166116289013446,0.009651478154139905,1.0,1.0,1.0,1.0,0.6272727272727273,0.971830985915493,0.96,0.5393258426966292,0.2727272727272727,0.32608695652173914,0.8830188679245283,0.8540145985401459,0.8888888888888888,0.30303030303030304,0.6654545454545454,0.973404255319149
0.5,17,140,0.09518354127928207,0.15469814282768005,0.003949936653788895,0.007689275084073188,1.0,1.0,1.0,1.0,0.6454545454545455,0.9161290322580645,0.87,0.5272727272727272,0.16363636363636364,0.23076923076923078,0.8867924528301887,0.8362989323843416,0.7555555555555555,0.2698412698412698,0.6654545454545454,0.9432989690721649
0.5,18,141,0.1010222930296736,0.1547714297039598,0.013642574145352356,0.02416930613180325,1.0,1.0,1.0,1.0,0.6045454545454545,0.9172413793103448,0.88,0.5028571428571429,0.34545454545454546,0.30158730158730157,0.8339622641509434,0.8599221789883269,0.8,0.32142857142857145,0.7236363636363636,0.9567307692307693
0.5,19,142,0.04853281969962334,0.10501037885134211,0.007254568577332909,0.011682273815821093,1.0,1.0,1.0,1.0,0.75,0.9649122807017544,0.94,0.6308724832214765,0.5818181818181818,1.0,1.0,0.9201388888888888,0.8888888888888888,0.3418803418803419,0.72,0.9753694581280788
0.5,20,143,0.09914178191048541,0.15377007050095215,0.012042392951245642,0.026537264408863732,1.0,1.0,1.0,1.0,0.6727272727272727,0.9367088607594937,0.9,0.5555555555555556,0.38181818181818183,0.3333333333333333,0.8415094339622642,0.867704280155642,0.8444444444444444,0.3838383838383838,0.7781818181818182,0.9683257918552036
