image_type,t,age,sigma2_hat_std,sigma2_bootstrap_mean_std,sigma2_bootstrap_se_std,sigma2_ci_lower_pointwise_std,sigma2_ci_upper_pointwise_std,sigma_hat_std,sigma_bootstrap_mean_std,sigma_bootstrap_se_std,sigma_ci_lower_pointwise_std,sigma_ci_upper_pointwise_std,sigma_hat_iop,sigma_bootstrap_mean_iop,sigma_bootstrap_se_iop,sigma_ci_lower_pointwise_iop,sigma_ci_upper_pointwise_iop,local_support_pairs,variance_support_pairs,min_variance_support_pairs,support_ok,confidence_level,ci_method,n_success
roi,0.76,64.36,0.7267969748763793,0.6738615279690562,0.11496627929010841,0.4424182903698293,0.8844367861439109,0.8525238852233873,0.8178060883943115,0.07116782610983526,0.6651451274670118,0.9404420812914175,3.5626389971968786,3.417555699210906,0.2974054768895873,2.7795959866726063,3.9300431242883938,273,89,30,True,0.95,percentile,500
roi,0.77,64.97,0.7209508466403739,0.6675464364837218,0.11457065109529332,0.4361896776740909,0.8772596206010951,0.8490882443187951,0.8139251246118969,0.0712916053629101,0.6604464895878271,0.9366205632393403,3.5482816888806927,3.40133741705179,0.2979227419207398,2.7599607003982474,3.914073261769815,273,88,30,True,0.95,percentile,500
roi,0.78,65.58,0.7144790042561282,0.6605560198835856,0.11417984447570247,0.42501738791725496,0.8694337011750879,0.8452685988821117,0.8096040313107215,0.07146710756662666,0.6519333883350851,0.9324341429893441,3.532319651893743,3.383279863741996,0.29865615362437886,2.7243850326242502,3.896578497928233,273,85,30,True,0.95,percentile,500
roi,0.79,66.19,0.7063968993529871,0.6519546153290378,0.11392820754879569,0.4136385828927161,0.8536866345565842,0.8404742109981644,0.8042413408319391,0.07183872654178396,0.6431470524418652,0.9239516155055686,3.512284232899514,3.3608695470801937,0.30020912389998206,2.6876675359790347,3.8611305958432673,273,84,30,True,0.95,percentile,500
roi,0.8,66.80000000000001,0.6983323432681907,0.6431099111119386,0.11364221169507023,0.41135070932047313,0.845570986822658,0.8356628167318387,0.798691320359059,0.07219772099503209,0.6413661742395996,0.9195493352015442,3.492177745396692,3.33767639118786,0.30170933716214077,2.6802253677974517,3.84273376760238,273,80,30,True,0.95,percentile,500
roi,0.81,67.41,0.6882729654092399,0.6321336782576861,0.11320862615099929,0.397797284326399,0.8405151535416826,0.8296221823271361,0.7917529911499677,0.07260455982223588,0.6307112281064124,0.9167957253516683,3.4669343474450165,3.3086815880578317,0.3034094887901391,2.6356990767866395,3.8312266204077146,273,76,30,True,0.95,percentile,500
roi,0.8200000000000001,68.02000000000001,0.6775087948206943,0.6204862805584574,0.11317927522989628,0.3851024799294617,0.8291155977224055,0.8231092241134795,0.7842958584664199,0.07332830990105524,0.6205556731863547,0.9105578266131642,3.4397171406062816,3.2775187406981745,0.30643399085948647,2.5932597074933184,3.805158868299471,273,76,30,True,0.95,percentile,500
roi,0.8300000000000001,68.63,0.6646433203871258,0.606596773966157,0.11395577935807487,0.37589395136580744,0.8212854849094754,0.8152565978801557,0.7752550044427758,0.07475043349173519,0.6131010730183151,0.906247522458881,3.406901552756892,3.239737630196902,0.3123769480608116,2.5621074433427258,3.7871464020964796,273,73,30,True,0.95,percentile,500
roi,0.84,69.24,0.6490120302245246,0.589694709452817,0.11603147610078446,0.35174232963328933,0.8109070231240477,0.8056128289845715,0.7640218615695601,0.07731273513872097,0.5930768231722561,0.9005032175775733,3.366600902249769,3.1927950945625883,0.32308463136254273,2.4784274730478284,3.7631413449518667,273,73,30,True,0.95,percentile,500
roi,0.85,69.85,0.6409688551527002,0.579844153795158,0.11929863513802931,0.3364635281705251,0.8053273835238565,0.8006053054737398,0.757249626990163,0.08018738211787856,0.5800547565124532,0.8973999364446745,3.345674804050896,3.1644943895279094,0.335097584440611,2.4240091472854313,3.750172945385638,268,66,30,True,0.95,percentile,500
roi,0.86,70.46000000000001,0.6368508562457458,0.5740660763458528,0.1240978122302678,0.3313548548062228,0.8091216662726489,0.798029358009933,0.7530227345239813,0.08388630078144908,0.5756287688168373,0.8995118425791796,3.3349100958141484,3.1468304950634973,0.3505551125013558,2.4055132474768492,3.7589984566512085,266,59,30,True,0.95,percentile,500
roi,0.87,71.07,0.6391813429173199,0.5753188317856013,0.1294031968478805,0.32887136408557155,0.827485913687537,0.7994881755956869,0.7534588698356702,0.08737179701357706,0.5734700323279702,0.9096625119540733,3.3410063947107376,3.1486530746960555,0.3651207628208282,2.396492035363954,3.801417409585498,259,56,30,True,0.95,percentile,500
roi,0.88,71.68,0.6394728369682973,0.5746810034556171,0.1346058236095315,0.32525038030726017,0.8365889959185209,0.7996704552303388,0.7526123994067536,0.09095121748911071,0.5703066325293739,0.9146492666509785,3.341768128834627,3.145115732678662,0.38007891612835665,2.3832724040063518,3.8222567163317174,255,52,30,True,0.95,percentile,500
roi,0.89,72.28999999999999,0.6403023426941017,0.574283329327265,0.14001299054164398,0.32132807629817606,0.8494252397762263,0.8001889418719192,0.7518950663420775,0.09463111874524864,0.5668580735535196,0.9216404977578715,3.3439348490413416,3.1421180468724463,0.3954569717443767,2.368861111954056,3.8514725928737645,250,50,30,True,0.95,percentile,500
roi,0.9,72.9,0.64041872613101,0.5733421632176172,0.1445082994469172,0.314664412049733,0.8590156438506956,0.8002616610403187,0.7508811154710074,0.0976667355300241,0.5609436884097309,0.9268306922252071,3.344238737471536,3.1378808155442366,0.4081426066285567,2.344145301027325,3.8731620605037773,243,45,30,True,0.95,percentile,500
roi,0.91,73.51,0.6397267984863753,0.5714440227546362,0.14953906241439366,0.30522590819123363,0.8666767753505678,0.7998292308276657,0.7491600321693054,0.1011123948262337,0.5524577037548456,0.9309545538241629,3.3424316411943917,3.1306885261616797,0.42254178111797724,2.308682951660789,3.890395396022152,238,44,30,True,0.95,percentile,500
roi,0.92,74.12,0.6394995162227933,0.5698346344094056,0.15535615189153335,0.2964259614219794,0.8719244978799513,0.799687136462,0.7475433776735356,0.10505048364513096,0.544449883229909,0.9337686977325129,3.3418378385606156,3.1239326376153853,0.43899878489676536,2.2752188174832257,3.9021555109061876,231,43,30,True,0.95,percentile,500
roi,0.93,74.73,0.6391837562079842,0.5679454738830018,0.16233635566731375,0.2845677147268024,0.8800260317812755,0.7994896848665305,0.745597791750926,0.10978849596764269,0.5334485728211473,0.938094340908408,3.3410127018503473,3.1158021671377516,0.4587986142762749,2.2292450938587525,3.920232077831189,227,40,30,True,0.95,percentile,500
roi,0.9400000000000001,75.34,0.6387493832388672,0.5656848491431123,0.16998188283342247,0.28279159603954196,0.8899653883749713,0.7992179823044945,0.7432898726267314,0.11502815893661357,0.5317815294014355,0.9433794537487926,3.3398772754301316,3.1061575309970557,0.48069480739059767,2.222278633446292,3.9423182028490307,223,35,30,True,0.95,percentile,500
roi,0.9500000000000001,75.95,0.632654316299015,0.5581849519562192,0.1772095190618884,0.26545248328942694,0.8955205012754563,0.7953956979384632,0.7373365217090325,0.12061883566540886,0.5152152169350268,0.9463165560229266,3.32390421053796,3.0812788847667107,0.5040578629952018,2.153049146911599,3.9545921523323857,220,35,30,True,0.95,percentile,500
roi,0.96,76.56,0.6329374076515771,0.5558450717424894,0.185712793060237,0.25521439730785783,0.9101990947952572,0.7955736343366195,0.7347317828001013,0.12667427453722938,0.5051795613359927,0.9540396847291036,3.3246477945736457,3.070393859050343,0.5293631278022245,2.1111108286788056,3.9868665788744493,218,31,30,True,0.95,percentile,500
roi,0.97,77.17,0.6453496000476957,0.5646412649128301,0.19456323595727293,0.25431015407657204,0.9397188385499472,0.8033365422086162,0.7398165827259655,0.13170946664424743,0.5042833938918715,0.9693842568709972,3.35708845552847,3.091642890101339,0.5504048511718167,2.1073658062345277,4.050990496169372,214,30,30,True,0.95,percentile,500
roi,0.98,77.78,0.6627278570803924,0.5780817335669917,0.20468638924018928,0.25366925323710615,0.9802319275575941,0.8140809892635943,0.7479051177590001,0.1369568646049257,0.503655262712519,0.9900659827770123,3.4019887647688996,3.1254443246867543,0.572333368287352,2.104740889004989,4.137418013942437,211,28,30,False,0.95,percentile,500
roi,0.99,78.39,0.6840621197762413,0.5955638487756459,0.21608771725300333,0.25332185580538885,1.0306034066362333,0.8270804796247105,0.7585106155255424,0.14235879658327305,0.5033107818650856,1.015186351010553,3.456312745723477,3.1697639743560035,0.5949076724914182,2.1033013271086882,4.242394314365161,207,24,30,False,0.95,percentile,500
roi,1.0,79.0,0.7026094874852996,0.6115447588951961,0.22688457179367677,0.2520060030625723,1.082725889957085,0.8382180429251684,0.768025425971857,0.1473945530352868,0.5019992278677629,1.0405374760021864,3.5028558608616094,3.2095257163253725,0.6159517542201419,2.0978204326741974,4.348334931494427,204,24,30,False,0.95,percentile,500
