n_subject,coef_type,rho_true,sigma2_function,a_eval_mode,a_eval_selected_points,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,Sigma_fro_error_mean,Sigma_fro_error_std,rho_mae,rho_rmse
2000,base1,0.6,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.035146948255557274,0.000983185116975424,0.04680655403100717,0.0016414681411337643,0.018762584821107937,0.007443632070867182,0.022425456713057804,0.009118818890293822,0.03133705219829384,0.0008570396971449743,0.0418643173160299,0.001416828841866344,0.017614867186690975,0.007657645752059281,0.021053713825956378,0.008785288098293449,0.22266471804051563,0.025060353447250525,0.2458586422919488,0.022888075595300678,0.13212121414990538,0.019723324813372616,-0.13212121414990538,0.019723324813372616,0.18,0.0,0.18,0.0,2258.7397821577383,830.0042664535346,,,0.13212121414990538,0.13358527153147892
2000,base1,0.6,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.030253125835797416,0.0008576519849508239,0.038952627515283104,0.0012394182109607289,0.016112156397591698,0.006842406938973941,0.0193835382810714,0.00814970573112545,0.027227944161087907,0.0007741045947262439,0.03510101267197022,0.0011105458279550614,0.0152745087805822,0.006423611542985889,0.018148617535222802,0.0073768503877131054,0.14763335127203134,0.02145807622833548,0.15321072165758956,0.021385228069105918,0.13170186846491108,0.021835174103484005,-0.13170186846491108,0.021835174103484005,0.18,0.0,0.18,0.0,1678.5248543778746,222.73464592769264,,,0.13170186846491108,0.1334996516298009
2000,base1,0.9,constant,full,,exchangeable_varying_sigma,fixed,30,30,0,0.03518669475317655,0.0010774277316458912,0.045961957576858684,0.0015772205449961346,0.020155158993927138,0.008276888853588122,0.024346697131679085,0.010108124249536351,0.025763866634630272,0.0007563771738805831,0.03304257713019541,0.001128603264489997,0.019609030829943204,0.00766601311727661,0.023380612110498463,0.008924926670692742,0.18656951363554844,0.029707313033540232,0.20343416934962505,0.02549794454944787,0.20386896082698838,0.013407747805279802,,,0.2,0.0,0.2,0.0,6381.951578413583,1663.298963730668,0.5393048078077461,0.05849864165350028,,
2000,base1,0.9,mixed,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.035938650139787705,0.0011357223860513123,0.04881265302655981,0.001946117254000786,0.020195735527213085,0.008200358792590713,0.02425256276364705,0.010069997765921462,0.025303986057711874,0.0008086912906960559,0.03428780998089829,0.0014946918190795982,0.01934342725621274,0.00777541860658341,0.02298818216948056,0.008842342275728826,0.2360926619322626,0.02779943077108073,0.2794830666661489,0.025978594112857464,0.2099821934234998,0.012316388550158573,-0.2099821934234998,0.012316388550158573,0.18,0.0,0.18,0.0,1852.2005263041667,745.995396268504,,,0.2099821934234998,0.21034308874280266
2000,base1,0.9,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.03520509743636638,0.0010914471431939929,0.046861533918234485,0.0017630793368833865,0.020211721619235637,0.007984886953746127,0.02429643975831535,0.009808012249398685,0.024645282803280773,0.0007566776237801081,0.03277666406255911,0.0012962599238178886,0.018877355195401548,0.007843923916018236,0.022502172940345677,0.008965300260437754,0.22230597431972973,0.029164011435849187,0.2456784063796175,0.026860994454795055,0.20141793307963762,0.012562232788687646,-0.20141793307963762,0.012562232788687646,0.18,0.0,0.18,0.0,1994.7507453827343,807.6442687893988,,,0.20141793307963762,0.2018092997329671
2000,base1,0.9,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.030311830522794587,0.0009253069205487462,0.039010599717897894,0.0013027476407440311,0.017442270909439974,0.007391951529201448,0.020976120086438794,0.00878239396264994,0.021912653240441823,0.0006687413158695862,0.028051894793178198,0.0009697579957958935,0.016351111613587835,0.006492869199816855,0.0194146737399015,0.00747432937962721,0.14725490044195283,0.025684120733376538,0.15339960896548976,0.02476893013721781,0.2000472394726443,0.013941528840432886,-0.2000472394726443,0.013941528840432886,0.18,0.0,0.18,0.0,1603.6687218201191,271.4255186075411,,,0.2000472394726443,0.20053245185514018
2000,base2,0.0,constant,full,,exchangeable_varying_sigma,fixed,30,30,0,0.0346345820067089,0.0009757122147002507,0.04549369924949465,0.0013149649012587548,0.01516704794827484,0.007249915559222571,0.017957824511742708,0.008517076548570058,0.03484357984905199,0.0009781845111758174,0.045802211932039386,0.0013328782799114445,0.015013981692009544,0.00727439798536875,0.01791656956131908,0.008447796221736923,0.1909102753371463,0.023415375605294355,0.21051062597016118,0.019909679469601944,0.01679387319494853,0.013727694561333593,,,0.2,0.0,0.2,0.0,6119.9677538658325,1483.5599131295967,0.27110433020422187,0.03320574015287702,,
2000,base2,0.0,mixed,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.035646482207377095,0.001012765528252515,0.0484776701748961,0.0015627733240901615,0.014836505143961646,0.007317689926253532,0.01779938844940395,0.008442882751421976,0.03566313721922597,0.0010099522689929917,0.04858159544394556,0.0015722388224057018,0.014850629893262942,0.007229480823868382,0.017621174952903728,0.008326595845666631,0.23947826279561613,0.020692237970289833,0.28479878045164403,0.01748374524466113,0.016610620535359603,0.013150041493366477,0.007421205887775491,0.019843437429493325,0.18,0.0,0.18,0.0,1580.8048347279275,296.5385382930848,,,0.016610620535359603,0.021185757145945252
2000,base2,0.0,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.03463908725089023,0.0009957619059763213,0.04640260581389478,0.00145077488301595,0.015002780281824103,0.007034749189705753,0.017933523725898144,0.008181449942153246,0.03479608124444563,0.001001973562598577,0.0466643007628462,0.0014700378640677705,0.014727218005975129,0.0069639112337843674,0.017539789285117784,0.008122525510143344,0.22567403500744038,0.02208983183942183,0.24437519247408737,0.02048977178287726,0.017172887673050703,0.01382673286037262,0.006035704934879687,0.02120511444351088,0.18,0.0,0.18,0.0,1409.4239587955876,135.21203171334088,,,0.017172887673050703,0.02204737201172341
2000,base2,0.0,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,30,30,0,0.029844537991815783,0.0008903725435997001,0.0386000667867594,0.0011522939744108341,0.013289728195633422,0.006230189083043552,0.0156012378380548,0.007343963176809606,0.03001568402775436,0.0008860755685517701,0.038894057745999196,0.0011678480543746896,0.012412087067323637,0.006097031178717094,0.015036345095364211,0.00702260742986622,0.15166860076950392,0.018378500329604634,0.1584283036497823,0.01851434274030822,0.018611533733202748,0.015364505313363853,0.005683607055310674,0.023455358071608128,0.18,0.0,0.18,0.0,1968.3142086550865,931.1387244454913,,,0.018611533733202748,0.024134150314989958
