n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
500,sqrt,15,138,1,,9.070823916001245,0.13,fixed,0.13,1.0,0.6,0.06387649526576127,0.08699699993013542,0.0459709408243727,0.04894608366893804,0.05060076673582701,0.07117090687527283,0.03507455249090108,0.041293952970288934,0.08290910710815946,0.0696310519340968,0.19889528878488835
500,sqrt,16,139,1,,8.908559083007276,0.13,fixed,0.13,1.0,0.6,0.062454974097276024,0.08553440628032098,0.007831087722042884,0.008521669282438357,0.055349571538197695,0.07422200578799538,0.008443289198621917,0.011512615266043984,0.1868538493195413,0.08424539716309787,0.3675229174470508
500,sqrt,17,140,1,,8.905646917060949,0.13,fixed,0.13,1.0,0.6,0.06705281559054223,0.08812487147764148,0.03204495965460219,0.03206840301365557,0.05448550950863952,0.0708749334920637,0.0336456564311427,0.034859441418267884,0.12062448228749378,0.06321956163334719,0.24870136025839285
500,sqrt,18,141,1,,9.059355083969422,0.13,fixed,0.13,1.0,0.6,0.0638731339260323,0.08537431133520096,0.037742434164551586,0.03810948545084099,0.04953471626902089,0.06856364085264528,0.027673486911581557,0.027830751420715796,0.11426513873406474,0.007158396807620204,0.19321729090187825
500,sqrt,19,142,1,,9.043243332998827,0.13,fixed,0.13,1.0,0.6,0.06563444495797083,0.09131759626502971,0.02201175402222888,0.024792150059401167,0.051288296781102465,0.07247178406928986,0.025149863807588213,0.026416518369495143,0.169000070732231,0.0903030963330349,0.3455221301046529
500,sqrt,20,143,1,,8.916243207990192,0.13,fixed,0.13,1.0,0.6,0.05987666808184871,0.07865417285726742,0.012547278372129878,0.01357936852053765,0.046180070885494896,0.06409018379625978,0.008730855532683712,0.010065115880722836,0.013006623118508087,0.02406069728634974,0.04826351525840029
500,sqrt,21,144,1,,8.83493004203774,0.13,fixed,0.13,1.0,0.6,0.06463341043828943,0.08345380277806286,0.053508799173411115,0.054399096784204445,0.05247999150021036,0.07011357947462557,0.05496683429389848,0.056824053589951976,0.21745296691310267,0.10326716615665155,0.42878055262847403
500,sqrt,23,146,1,,8.891264708945528,0.13,fixed,0.13,1.0,0.6,0.07084130344794823,0.09093582110633272,0.047127163404141026,0.04713038291451814,0.060331759236523674,0.07570496406719214,0.04401468428357713,0.044208736120377914,0.19154726555743384,0.1064853086764837,0.3926781581467379
500,sqrt,22,145,1,,8.977197334053926,0.13,fixed,0.13,1.0,0.6,0.06861285166189166,0.08760888718054836,0.04224198399723167,0.05151080010932967,0.05833841408423392,0.07564874462824543,0.031462180596783185,0.0428974703427934,0.10959752362243946,0.026642950283797928,0.2000927256041726
500,sqrt,24,147,1,,8.840186249930412,0.13,fixed,0.13,1.0,0.6,0.07219495463074575,0.09721070813258101,0.029359807263383164,0.03985129589685935,0.05806891201628433,0.0802465115321641,0.03456681547942675,0.043338114205418964,0.07273819302739315,0.04580073243507077,0.15941237879740297
