source_part,source_manifest,n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base2,0,132,1,,47723.72868782701,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.023809244702473482,0.02989627601027245,0.012447404598989534,0.01266962331697476,0.021246351068230227,0.026939920212646223,0.011854262028307805,0.012548788272775181,0.0534874764212702,0.07420188948539962,0.06971273668620181,0.14124538150306834
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base2,1,133,1,,48318.977727674996,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.022616115182084773,0.029027202271671698,0.012504909445237633,0.016239043524563505,0.022470443824363678,0.02879980811706613,0.012232083384878079,0.01586054616665492,0.07943316307657391,0.09052966291646199,0.03767623734848924,0.0896291928836
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,2,134,1,,37130.34716737806,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.049655813781798085,0.06145894094327604,0.006056402990647761,0.007776396671086578,0.05164181862989286,0.06425671050991251,0.005801361954380552,0.006126652653940094,0.37941039530568943,0.4179383201550727,0.09238072569067579,0.5369123218707899
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,1,133,1,,40933.20802740997,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04900937170035455,0.06098599825532746,0.014852994979483808,0.020863675744854426,0.05083820427770229,0.06369989878462444,0.015768916835733893,0.020823702880544786,0.372585906180411,0.4170615818506739,0.11348407116466949,0.5298674975435007
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,2,134,1,,38025.145030693035,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.049402622751490655,0.061197695736137536,0.006514431335328655,0.008325975807953547,0.050721646036228786,0.06345586603264582,0.005722122480643951,0.006105633435653105,0.38080245090763,0.4198380950640795,0.21102399020443224,0.5458333792235843
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,0,132,1,,38672.77708863304,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04885026215236624,0.06027730351880328,0.012573069459203806,0.01410979650143864,0.047887706665380614,0.060774841749342695,0.012312374012363028,0.013198805427448442,0.3791705615282286,0.42704054947108777,0.34139008425656325,0.565407128641547
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,1,133,1,,39135.73166680394,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04893245899319063,0.060883465879643474,0.01656651932118057,0.02342983677812635,0.050048819796560555,0.06300444019287595,0.017302538928670008,0.02311108697487375,0.37204955674695894,0.41766614777262534,0.2321023570007812,0.5423922287273919
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,1,133,1,,37429.06163312995,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04886120955550933,0.060772415370336445,0.01871149016719162,0.026069579965929682,0.04846894602695412,0.06163429233987652,0.018851424584477833,0.025849657536204863,0.3712789346240214,0.4180709820911254,0.3508737624926035,0.5640172114484593
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,0,132,1,,40142.075257963035,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04892144380871062,0.06037274786653521,0.011041072824500328,0.012795675889825123,0.049716925523977815,0.0622843375718538,0.010828339432458603,0.012107233620235608,0.37538906536725675,0.4234471358934935,0.22143367944572184,0.541161642113746
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,0,132,1,,39028.210626326036,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.018597036385679628,0.024622322894737238,0.014317050498236561,0.016019459798306802,0.018611579203256682,0.02465226177119296,0.014513818747376006,0.016228708430026065,0.09120886865558679,0.09543003585776262,0.002264778445582556,0.1290216567260339
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base3,2,134,1,,40530.992145492,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04910570900423829,0.06081929315002983,0.007317514458693969,0.00896309299959943,0.048824930489719046,0.06179204778779182,0.00517488541419564,0.005766933917065592,0.3821854922968923,0.4219603023018689,0.3314394473959116,0.5640825642244842
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,0,132,1,,37723.16133971,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.019174471724027385,0.02498784654082928,0.010869704285276074,0.011270545531218026,0.018263814020745922,0.024076705984489365,0.010361812143221849,0.01101994443870711,0.08634014601130918,0.09330221342820984,0.015469637395520763,0.13459200977207156
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,1,133,1,,39901.21731200104,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.01859388395958882,0.024621976735764595,0.012534307001567074,0.014978861985518505,0.018608386060014658,0.024656011444355634,0.012755082775775903,0.015284881257942837,0.0898304273649178,0.09713894985471484,0.0026845412190006275,0.127086394426646
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,2,134,1,,40151.32947194995,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.0187723668146327,0.024284175237634178,0.007371543261241897,0.008874588945368527,0.018802579736300642,0.024314972064519408,0.007353441122230936,0.009000531912020887,0.08225408517891983,0.0865563402773157,0.028167767855007388,0.12193441823268544
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,1,133,1,,26980.671763245016,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.018021307532297796,0.023609479378125776,0.01352940701421683,0.01817394008918086,0.017839572053000487,0.023205960282313545,0.013214165514214227,0.01753675967738497,0.08729420776571511,0.09921388912231109,0.023828893054655798,0.14084202252654188
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,2,134,1,,27492.725253249053,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.018471995772115703,0.02402325070060238,0.007943460399820704,0.008522961143485878,0.018114751374936944,0.023617125098488026,0.00737772562830083,0.008072774395670427,0.07680915596001611,0.08168860682141034,0.0158418908205345,0.12098357127253796
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,1,133,1,,26319.693564313,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.017838281927184015,0.023526682320473873,0.01736620820656956,0.023405630391978235,0.010807737943912623,0.014057664672164035,0.016778953801592958,0.022147678616749336,0.08855528952220425,0.10325921642594257,0.07547977975233344,0.2444544528526347
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,1,133,1,,27057.97902416496,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.017913833382571822,0.023528114359853216,0.015430206345502143,0.02075311996522397,0.015893210440257415,0.020603518980650062,0.014808954018773898,0.019496603877061255,0.0877348762501656,0.1010278055941255,0.04992173155305901,0.18621099253519777
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,0,132,1,,27966.90980115696,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01927033873813427,0.02500051820313332,0.012392641212377917,0.012682370226424334,0.015933095493683973,0.021070193174263927,0.01149941812058329,0.012203908728685356,0.08292052339841169,0.09326876090790366,0.04527233700723954,0.1743911916910756
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,2,134,1,,27063.103453413,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01820733210447667,0.023764624738349758,0.00869077646879314,0.009273638786340858,0.01595502460627205,0.020881789461231693,0.007619208228392849,0.008331072887688813,0.07566321531998345,0.08119817627303998,0.04158364441393747,0.15970764849468497
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,0,132,1,,26777.955991817988,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.01924173774116334,0.024995312569976093,0.01392463784708041,0.014108422510215225,0.010733846097863799,0.014192823643810701,0.0129683328107119,0.01357514503339413,0.07954169539354294,0.09380725895579439,0.07728309450345372,0.2308581280429484
4,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part4_missing.csv,5000,base4,2,134,1,,23640.522170981974,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.017924291748430042,0.023453686759229608,0.009304154970058293,0.009971491808766985,0.010737916108735587,0.01415378978686021,0.007576056373760673,0.008099841322587365,0.0744250248092722,0.08101823881541513,0.06818015989646975,0.21195314992743033
