image_type,rank,block,block_row,block_col,t,age,A_hat,bootstrap_mean,bootstrap_bias,bootstrap_se,ci_lower_pointwise,ci_upper_pointwise,confidence_level,ci_method,n_success,local_support_pairs,support_ok
roi,1,6,6,1,0.32,37.519999999999996,0.3599358905956011,0.4156508154291062,0.0557149248335051,0.18136124966784423,0.039294443905334486,0.7950884337797957,0.95,percentile,500,273,True
roi,1,7,1,2,0.32,37.519999999999996,0.1237311828880421,0.17248287482066166,0.048751691932619565,0.18806605705638083,-0.1778777961573933,0.52819645744528,0.95,percentile,500,273,True
roi,1,8,2,2,0.32,37.519999999999996,-0.15081427128038175,-0.1544896404432215,-0.0036753691628397533,0.2444289040885859,-0.6404592589444242,0.30038121691256164,0.95,percentile,500,273,True
roi,1,9,3,2,0.32,37.519999999999996,0.6157551569230695,0.5926012394697702,-0.02315391745329931,0.29851875767936065,-0.01689476642255041,1.18358489553171,0.95,percentile,500,273,True
roi,1,10,4,2,0.32,37.519999999999996,-1.0440721122961505,-1.0218925739873446,0.022179538308805924,0.3202080038285219,-1.6380758482350224,-0.41792170700448933,0.95,percentile,500,273,True
roi,1,11,5,2,0.32,37.519999999999996,-0.7616471030236409,-0.7426120849745937,0.01903501804904717,0.26682625906762375,-1.2934090471569584,-0.23719665528623102,0.95,percentile,500,273,True
roi,1,12,6,2,0.32,37.519999999999996,0.4518354898180127,0.47222366183842107,0.02038817202040838,0.1706482168057846,0.12344905063353796,0.8115058851483292,0.95,percentile,500,273,True
roi,1,1,1,1,0.33,38.13,-0.10058329621496392,-0.026516073618152707,0.07406722259681121,0.23981795955565102,-0.49549867785372476,0.4417185566179749,0.95,percentile,500,273,True
roi,1,2,2,1,0.33,38.13,0.2247557343406415,0.1614465206159519,-0.06330921372468959,0.2911868640375746,-0.4169744026313647,0.7528236489327517,0.95,percentile,500,273,True
roi,1,3,3,1,0.33,38.13,0.0007016427359268364,0.049699921635811536,0.0489982788998847,0.24106532435122902,-0.3752266423040672,0.5108263816877725,0.95,percentile,500,273,True
roi,1,4,4,1,0.33,38.13,0.10060811028317097,0.13864805171926903,0.038039941436098054,0.22952969009686175,-0.2742366743955297,0.6009534093611627,0.95,percentile,500,273,True
roi,1,5,5,1,0.33,38.13,-0.14546098223599496,-0.18179048700740869,-0.03632950477141372,0.2189715969799602,-0.6589806191251045,0.22335888935032475,0.95,percentile,500,273,True
roi,1,6,6,1,0.33,38.13,0.3634416635174678,0.4199683686379076,0.05652670512043978,0.18193369073724353,0.046457970189444586,0.796813633275838,0.95,percentile,500,273,True
roi,1,7,1,2,0.33,38.13,0.12865101298058,0.17647788600008094,0.04782687301950095,0.18637977032421257,-0.16684431480997772,0.5221015924453511,0.95,percentile,500,273,True
roi,1,8,2,2,0.33,38.13,-0.15412009695732118,-0.15579551548033738,-0.0016754185230161978,0.2454395611393885,-0.6434558435962614,0.28350185543618833,0.95,percentile,500,273,True
roi,1,9,3,2,0.33,38.13,0.6060262528957784,0.579987550638616,-0.026038702257162427,0.2987842740082705,-0.03414444569691982,1.17453512043155,0.95,percentile,500,273,True
roi,1,10,4,2,0.33,38.13,-1.0429540580482775,-1.0183692503857171,0.024584807662560326,0.32256122068182747,-1.627961145589152,-0.4080422204445059,0.95,percentile,500,273,True
roi,1,11,5,2,0.33,38.13,-0.7729838990547979,-0.7539697292113847,0.019014169843413198,0.26998523181311196,-1.305073072947984,-0.24172045215430793,0.95,percentile,500,273,True
roi,1,12,6,2,0.33,38.13,0.45296206620950247,0.4746516352119899,0.02168956900248742,0.17213977101404268,0.12443061687668712,0.8196508487456269,0.95,percentile,500,273,True
roi,1,1,1,1,0.34,38.74,-0.09366210787604319,-0.01955633729761814,0.07410577057842505,0.23545208071315374,-0.4790785377825849,0.4427841815591979,0.95,percentile,500,273,True
roi,1,2,2,1,0.34,38.74,0.2110815570163847,0.1467803482502977,-0.064301208766087,0.29263996905190637,-0.41998898723717676,0.7362605388005542,0.95,percentile,500,273,True
roi,1,3,3,1,0.34,38.74,0.0069588648522047785,0.05728361206340342,0.05032474721119864,0.24457010966788412,-0.3759934315647125,0.5233854432119114,0.95,percentile,500,273,True
roi,1,4,4,1,0.34,38.74,0.10500606209529308,0.14446325361859116,0.03945719152329809,0.23158551131289284,-0.2733379757944873,0.6076848122719248,0.95,percentile,500,273,True
roi,1,5,5,1,0.34,38.74,-0.15512709303023983,-0.19273543201775822,-0.03760833898751839,0.22165841066193834,-0.6696974287978134,0.21520321996084735,0.95,percentile,500,273,True
roi,1,6,6,1,0.34,38.74,0.366669604140835,0.42405006850763544,0.05738046436680044,0.18276604764645468,0.05468326584605426,0.8021159336287028,0.95,percentile,500,273,True
roi,1,7,1,2,0.34,38.74,0.13357137922482812,0.18046711939347412,0.046895740168646005,0.18492741807915064,-0.15703898093840826,0.5289566815005744,0.95,percentile,500,273,True
roi,1,8,2,2,0.34,38.74,-0.15723488280897022,-0.15692518012739257,0.00030970268157765046,0.24706584475294963,-0.6370275672758462,0.27688840183085484,0.95,percentile,500,273,True
roi,1,9,3,2,0.34,38.74,0.5960260050102336,0.5671440941885121,-0.028881910821721535,0.29955626139191466,-0.051442100154602356,1.1701244101009047,0.95,percentile,500,273,True
roi,1,10,4,2,0.34,38.74,-1.041518404069516,-1.0145679972319255,0.026950406837590535,0.3254743177163928,-1.6368251760630534,-0.3920153529657694,0.95,percentile,500,273,True
roi,1,11,5,2,0.34,38.74,-0.7840356382797111,-0.7650546004598093,0.01898103781990179,0.27361739828718834,-1.3084367599168245,-0.24389469524897733,0.95,percentile,500,273,True
roi,1,12,6,2,0.34,38.74,0.4539493627431012,0.4769351073278759,0.022985744584774703,0.17383983233907593,0.1309927983168443,0.8227222203260804,0.95,percentile,500,273,True
roi,1,1,1,1,0.35000000000000003,39.35,-0.08691097290942446,-0.012744222200289838,0.07416675070913462,0.23139797428690045,-0.46309406755850957,0.44090097502164105,0.95,percentile,500,273,True
roi,1,2,2,1,0.35000000000000003,39.35,0.19757804016925495,0.1322581165983176,-0.06531992357093735,0.2946930577966878,-0.42209773604277273,0.7242409181094787,0.95,percentile,500,273,True
roi,1,3,3,1,0.35000000000000003,39.35,0.013082794242399477,0.06477792113786748,0.051695126895468006,0.24862662512433387,-0.3775545930146251,0.5435541067693194,0.95,percentile,500,273,True
roi,1,4,4,1,0.35000000000000003,39.35,0.10925128596254731,0.15018767556027945,0.040936389597732145,0.2340536120588367,-0.275129775272209,0.6295523672296196,0.95,percentile,500,273,True
roi,1,5,5,1,0.35000000000000003,39.35,-0.16454648243841327,-0.20350605802351313,-0.038959575585099854,0.22459592136774298,-0.6834627383456412,0.2076440355372934,0.95,percentile,500,273,True
roi,1,6,6,1,0.35000000000000003,39.35,0.3696256297744262,0.42790098774528956,0.05827535797086336,0.18385483716133483,0.06448838005097268,0.8149501633732401,0.95,percentile,500,273,True
roi,1,7,1,2,0.35000000000000003,39.35,0.13849137147899085,0.1844501257258907,0.04595875424689985,0.18371528412942217,-0.15021267906549401,0.5359064470612138,0.95,percentile,500,273,True
roi,1,8,2,2,0.35000000000000003,39.35,-0.16016313576367489,-0.15788366425646,0.0022794715072148863,0.2493009333203107,-0.6347580070243081,0.28419432561381347,0.95,percentile,500,273,True
roi,1,9,3,2,0.35000000000000003,39.35,0.5857605267405168,0.5540772369519625,-0.03168328978855428,0.3008365052800241,-0.0692013636606418,1.165985851766316,0.95,percentile,500,273,True
roi,1,10,4,2,0.35000000000000003,39.35,-1.039772228592006,-1.0104961053495103,0.029276123242495622,0.32893532015263216,-1.6425493144397008,-0.369435408697432,0.95,percentile,500,273,True
roi,1,11,5,2,0.35000000000000003,39.35,-0.7948104651139589,-0.7758756257858425,0.01893483932811646,0.27770342261943093,-1.338291793764743,-0.24569123373737947,0.95,percentile,500,273,True
roi,1,12,6,2,0.35000000000000003,39.35,0.45480189522961173,0.4790790379581708,0.024277142728559076,0.17574211504657417,0.13666057563773534,0.8267257047132116,0.95,percentile,500,273,True
roi,1,1,1,1,0.36,39.96,-0.080324541682025,-0.006074774539940017,0.07424976714208499,0.2276691705984181,-0.44728791782490984,0.4404352133845448,0.95,percentile,500,273,True
roi,1,2,2,1,0.36,39.96,0.18424037447105399,0.11787487402983977,-0.06636550044121421,0.29733826433804633,-0.447481304979573,0.7118709595889676,0.95,percentile,500,273,True
roi,1,3,3,1,0.36,39.96,0.01907690998768721,0.07218614739150134,0.053109237403814125,0.2532102107447102,-0.3787166719096797,0.5639897332046979,0.95,percentile,500,273,True
roi,1,4,4,1,0.36,39.96,0.1133481054998193,0.15582464190166417,0.04247653640184487,0.23691894255467366,-0.27538705554457477,0.6540355995563022,0.95,percentile,500,273,True
roi,1,5,5,1,0.36,39.96,-0.17372301432181253,-0.2141051976170864,-0.04038218329527388,0.22777314627469428,-0.6967164503156762,0.20025264567227083,0.95,percentile,500,273,True
roi,1,6,6,1,0.36,39.96,0.3723148711185703,0.43152550203167234,0.059210630913102025,0.18519566061382597,0.07290503473346348,0.8234742826422811,0.95,percentile,500,273,True
roi,1,7,1,2,0.36,39.96,0.1434101141304394,0.18842643943365775,0.04501632530321836,0.18274889101641204,-0.1429214601797005,0.5381691914414705,0.95,percentile,500,273,True
roi,1,8,2,2,0.36,39.96,-0.1629087753354886,-0.15867538962794261,0.004233385707545972,0.25213396469981847,-0.6540524017708154,0.2927209311245369,0.95,percentile,500,273,True
roi,1,9,3,2,0.36,39.96,0.5752351504436086,0.5407926170359674,-0.03444253340764125,0.3026241095109176,-0.08646850088540438,1.1421798420830187,0.95,percentile,500,273,True
roi,1,10,4,2,0.36,39.96,-1.0377217165402606,-1.0061599871743403,0.03156172936592028,0.33292996991529417,-1.6529342484000191,-0.35576109554119223,0.95,percentile,500,273,True
roi,1,11,5,2,0.36,39.96,-0.8053156551945413,-0.7864407418888689,0.01887491330567237,0.28222297008852315,-1.3626833321712117,-0.24713030655023754,0.95,percentile,500,273,True
roi,1,12,6,2,0.36,39.96,0.45552381179447243,0.48108793096365277,0.025564119169180333,0.17784004730457342,0.13892808345786004,0.8412439875972654,0.95,percentile,500,273,True
roi,1,1,1,1,0.37,40.57,-0.07389806024285168,0.0004563826680867643,0.07435444291093844,0.22427906827866775,-0.4321374359110861,0.4451466990450829,0.95,percentile,500,273,True
roi,1,2,2,1,0.37,40.57,0.17106426777239228,0.10362618187961187,-0.06743808589278041,0.30056460722150785,-0.4720660292332422,0.6949213182726307,0.95,percentile,500,273,True
roi,1,3,3,1,0.37,40.57,0.02494432628513476,0.0795112969702622,0.05456697068512744,0.2582947278554712,-0.3841740326840043,0.5786377318272162,0.95,percentile,500,273,True
roi,1,4,4,1,0.37,40.57,0.11730037193205774,0.16137713989687819,0.04407676796482045,0.24016527648323732,-0.27608727595123556,0.6674256464379318,0.95,percentile,500,273,True
roi,1,5,5,1,0.37,40.57,-0.18265985637914747,-0.2245351368465359,-0.04187528046738842,0.2311790316912238,-0.7182161921183307,0.19976234645189195,0.95,percentile,500,273,True
roi,1,6,6,1,0.37,40.57,0.3747417143040393,0.4349273297529678,0.060185615448928476,0.18678328141850298,0.08047412874550318,0.8258567227884234,0.95,percentile,500,273,True
roi,1,7,1,2,0.37,40.57,0.14832675798219652,0.19239557742018834,0.04406881943799182,0.18203289889368915,-0.13557209553621602,0.5372974492922198,0.95,percentile,500,273,True
roi,1,8,2,2,0.37,40.57,-0.16547516536157972,-0.1593042109888262,0.006170954372753529,0.2555504765141954,-0.6675985480214447,0.30520755408882083,0.95,percentile,500,273,True
roi,1,9,3,2,0.37,40.57,0.5644544676639577,0.5272951917133024,-0.03715927595065527,0.30491559068023627,-0.10408724839327844,1.138242429542409,0.95,percentile,500,273,True
roi,1,10,4,2,0.37,40.57,-1.0353722083889598,-1.0015652371824515,0.03380697120650833,0.33744208056028313,-1.6613661678893297,-0.33296489362369336,0.95,percentile,500,273,True
roi,1,11,5,2,0.37,40.57,-0.8155576756568095,-0.7967569787201324,0.018800696936677075,0.287155072407326,-1.379489805764155,-0.24822988067258595,0.95,percentile,500,273,True
roi,1,12,6,2,0.37,40.57,0.4561189180367955,0.4829658692787302,0.026846951241934702,0.18012683896957524,0.13779734651683,0.848064902546622,0.95,percentile,500,273,True
roi,1,1,1,1,0.38,41.18,-0.06762732312624549,0.006853101445507963,0.07448042457175345,0.2212406861311753,-0.427276763517611,0.44567143758614797,0.95,percentile,500,273,True
roi,1,2,2,1,0.38,41.18,0.1580459120141594,0.08950807388511994,-0.06853783812903946,0.30435834131751016,-0.49182705336815435,0.6805287516678635,0.95,percentile,500,273,True
roi,1,3,3,1,0.38,41.18,0.030687810458728617,0.08675610484900609,0.05606829439027747,0.26385319742439706,-0.3868608588129739,0.5959320434058694,0.95,percentile,500,273,True
roi,1,4,4,1,0.38,41.18,0.12111149547926196,0.16684784965442317,0.04573635417516121,0.24377552384663387,-0.2783849789204851,0.6761391358452002,0.95,percentile,500,273,True
roi,1,5,5,1,0.38,41.18,-0.19135951206298663,-0.2347976467110048,-0.043438134648018184,0.23480255986710086,-0.7409886460616597,0.19920593550455631,0.95,percentile,500,273,True
roi,1,6,6,1,0.38,41.18,0.37690983647121273,0.4381095655126724,0.06119972904145965,0.18861171736593074,0.08442926596513159,0.8324956199082196,0.95,percentile,500,273,True
roi,1,7,1,2,0.38,41.18,0.15324047290993656,0.19635703744747854,0.04311656453754198,0.18157101789885646,-0.1340913222911853,0.5431492814059264,0.95,percentile,500,273,True
roi,1,8,2,2,0.38,41.18,-0.16786514056205734,-0.1597734508734232,0.008091689688634135,0.2595329420498347,-0.6734608883906924,0.3158151165284137,0.95,percentile,500,273,True
roi,1,9,3,2,0.38,41.18,0.5534223628937387,0.5135892782800875,-0.039833084613651204,0.3077050332070314,-0.1217885119540861,1.122016262876074,0.95,percentile,500,273,True
roi,1,10,4,2,0.38,41.18,-1.0327282417535228,-0.9967166834675978,0.03601155828592506,0.34245390793523783,-1.6563934154780513,-0.31738738674784794,0.95,percentile,500,273,True
roi,1,11,5,2,0.38,41.18,-0.8255422377347132,-0.806830531388384,0.018711706346329238,0.29247846436456504,-1.3909124193604265,-0.24900591911162787,0.95,percentile,500,273,True
roi,1,12,6,2,0.38,41.18,0.4565907001502172,0.4847165463608771,0.02812584621065989,0.1825955503952809,0.13732481366937993,0.857198485580553,0.95,percentile,500,273,True
roi,1,1,1,1,0.39,41.79,-0.06150863296462664,0.013118752462181109,0.07462738542680775,0.21856639795929086,-0.4231926343837222,0.44609045757808813,0.95,percentile,500,273,True
roi,1,2,2,1,0.39,41.79,0.1451819549678564,0.07551702157880018,-0.06966493338905623,0.3087033653032136,-0.5091685816712284,0.6702993202354307,0.95,percentile,500,273,True
roi,1,3,3,1,0.39,41.79,0.036309798245191004,0.09392305327568388,0.05761325503049288,0.26985836944042507,-0.39058083079392064,0.6144618235887293,0.95,percentile,500,273,True
roi,1,4,4,1,0.39,41.79,0.12478447227910901,0.17223916975068385,0.04745469747157484,0.24773203208771502,-0.28204452867798024,0.6919402748777372,0.95,percentile,500,273,True
roi,1,5,5,1,0.39,41.79,-0.19982384625940175,-0.24489400834643255,-0.045070162087030796,0.2386328428750239,-0.7539305834724644,0.1900058544903146,0.95,percentile,500,273,True
roi,1,6,6,1,0.39,41.79,0.37882223540086063,0.44107470798894144,0.06225247258808081,0.19067434333747538,0.0820396951209189,0.8401550914421317,0.95,percentile,500,273,True
roi,1,7,1,2,0.39,41.79,0.15815044112177448,0.20031029620306012,0.04215985508128564,0.18136593765322456,-0.13250170522951096,0.5550120771721325,0.95,percentile,500,273,True
roi,1,8,2,2,0.39,41.79,-0.17008102832411953,-0.1600859287455896,0.009995099578529926,0.26406136305032274,-0.676150740987545,0.31564741024039994,0.95,percentile,500,273,True
roi,1,9,3,2,0.39,41.79,0.5421420412911038,0.49967858860171405,-0.042463452689389725,0.3109842966530528,-0.14000435800922498,1.105575127829854,0.95,percentile,500,273,True
roi,1,10,4,2,0.39,41.79,-1.029793586325832,-0.9916184315067954,0.03817515481903666,0.34794652080415467,-1.6682367041023407,-0.2954400187090179,0.95,percentile,500,273,True
roi,1,11,5,2,0.39,41.79,-0.8352743424951696,-0.8166668219808948,0.018607520514274833,0.29817188304123465,-1.409335921394578,-0.24947260844400912,0.95,percentile,500,273,True
roi,1,12,6,2,0.39,41.79,0.4569423461571915,0.4863432944463407,0.029400948289149242,0.18523915970732738,0.1338661224163128,0.8622972908863692,0.95,percentile,500,273,True
roi,1,1,1,1,0.4,42.400000000000006,-0.05553876605473569,0.0192562616689229,0.07479502772365859,0.21626765749554377,-0.419495422244654,0.44945752562681196,0.95,percentile,500,273,True
roi,1,2,2,1,0.4,42.400000000000006,0.1324694763432636,0.06164990488407948,-0.0708195714591841,0.3135816611724519,-0.5368812631160619,0.6623928918371703,0.95,percentile,500,273,True
roi,1,3,3,1,0.4,42.400000000000006,0.04181240649640388,0.10101438772971821,0.059201981233314334,0.2762832090472167,-0.395129505135028,0.6336522864723828,0.95,percentile,500,273,True
roi,1,4,4,1,0.4,42.400000000000006,0.12832190731124055,0.17755323914042212,0.049231331829181574,0.25201686514101557,-0.28573533127592354,0.7123585469945101,0.95,percentile,500,273,True
roi,1,5,5,1,0.4,42.400000000000006,-0.2080541052559802,-0.25482503263751555,-0.04677092738153535,0.24265920302304558,-0.770892579564671,0.17040937075734694,0.95,percentile,500,273,True
roi,1,6,6,1,0.4,42.400000000000006,0.3804812536595808,0.4438246826008124,0.06334342894123163,0.19296400012519957,0.07783805312686781,0.8491240478499726,0.95,percentile,500,273,True
roi,1,7,1,2,0.4,42.400000000000006,0.16305585086796315,0.20425480706070506,0.041198956192741915,0.18141927698147106,-0.12902734596759305,0.5644404476926145,0.95,percentile,500,273,True
roi,1,8,2,2,0.4,42.400000000000006,-0.1721246660334639,-0.16024398500653678,0.011880681026927131,0.2691138815752374,-0.692434071961945,0.3092574587797019,0.95,percentile,500,273,True
roi,1,9,3,2,0.4,42.400000000000006,0.5306160507610831,0.48556625794426367,-0.04504979281681942,0.31474326447266665,-0.1586761600949199,1.0928066786240882,0.95,percentile,500,273,True
roi,1,10,4,2,0.4,42.400000000000006,-1.0265712726775404,-0.9862739009674324,0.040297371710108054,0.35390015795318996,-1.6845484970535893,-0.27913619624955116,0.95,percentile,500,273,True
roi,1,11,5,2,0.4,42.400000000000006,-0.8447583204403747,-0.826270552639263,0.01848776780111172,0.3042143246876071,-1.4201683996986296,-0.24964255270755317,0.95,percentile,500,273,True
roi,1,12,6,2,0.4,42.400000000000006,0.4571767654428457,0.487849109937302,0.030672344494456327,0.1880506265792416,0.13017976534074224,0.8681012090727509,0.95,percentile,500,273,True
roi,1,1,1,1,0.41000000000000003,43.010000000000005,-0.049714943153921755,0.0252681409461925,0.07498308410011426,0.21435472290275315,-0.40707901980200184,0.4579613953001942,0.95,percentile,500,273,True
roi,1,2,2,1,0.41000000000000003,43.010000000000005,0.11990596785544087,0.04790398731129501,-0.07200198054414586,0.3189737432056269,-0.582638073525039,0.6572155414486778,0.95,percentile,500,273,True
roi,1,3,3,1,0.41000000000000003,43.010000000000005,0.04719744343730517,0.1080321306242521,0.06083468718694693,0.28310129401448675,-0.40267288603431617,0.6635876626101043,0.95,percentile,500,273,True
roi,1,4,4,1,0.41000000000000003,43.010000000000005,0.13172603370146832,0.18279195587419148,0.051065922172723155,0.25661205317262525,-0.2892180164835004,0.7139328884371721,0.95,percentile,500,273,True
roi,1,5,5,1,0.41000000000000003,43.010000000000005,-0.21605093134416428,-0.26459107481754357,-0.04854014347337929,0.24687123988975343,-0.7954703066876074,0.16864509682651552,0.95,percentile,500,273,True
roi,1,6,6,1,0.41000000000000003,43.010000000000005,0.3818885975891134,0.4463608593570173,0.06447226176790388,0.19547310531216333,0.07180184357241659,0.8591257088145194,0.95,percentile,500,273,True
roi,1,7,1,2,0.41000000000000003,43.010000000000005,0.1679558904693696,0.20818999753448827,0.04023410706511868,0.1817315561321042,-0.13229183587290175,0.5650402998971065,0.95,percentile,500,273,True
roi,1,8,2,2,0.41000000000000003,43.010000000000005,-0.1739974141835658,-0.16024950028095306,0.013747913902612735,0.274667377607802,-0.7082931527258551,0.31579382409199247,0.95,percentile,500,273,True
roi,1,9,3,2,0.41000000000000003,43.010000000000005,0.5188462986802176,0.4712548685644318,-0.047591430115785816,0.3189701219983341,-0.17712630981099575,1.0910057074862163,0.95,percentile,500,273,True
roi,1,10,4,2,0.41000000000000003,43.010000000000005,-1.0230636153163621,-0.9806858562427642,0.042377759073597976,0.3602945611302363,-1.7055705574051268,-0.26220415020583165,0.95,percentile,500,273,True
roi,1,11,5,2,0.41000000000000003,43.010000000000005,-0.8539978655567323,-0.8356457509912306,0.018352114565501676,0.31058525763859596,-1.4334669624053513,-0.24474822287936582,0.95,percentile,500,273,True
roi,1,12,6,2,0.41000000000000003,43.010000000000005,0.45729660674916695,0.48923667622590156,0.03194006947673461,0.1910229510961753,0.12472631053822072,0.8803651990121705,0.95,percentile,500,273,True
roi,1,1,1,1,0.42,43.62,-0.044034804914095164,0.03115651356000373,0.07519131847409889,0.21283639223001766,-0.39438311135736853,0.4600249017558299,0.95,percentile,500,273,True
roi,1,2,2,1,0.42,43.62,0.10748931692815268,0.03427689526472541,-0.07321242166342727,0.324859096579531,-0.6137767920377891,0.6442736872287013,0.95,percentile,500,273,True
roi,1,3,3,1,0.42,43.62,0.05246641657448166,0.1149780929429005,0.06251167636841884,0.2902871251477498,-0.4076475840676027,0.6932723171694355,0.95,percentile,500,273,True
roi,1,4,4,1,0.42,43.62,0.13499872872866217,0.1879569930350631,0.05295826430640094,0.26149980874603324,-0.2909027151950157,0.7076251879031251,0.95,percentile,500,273,True
roi,1,5,5,1,0.42,43.62,-0.22381437236926607,-0.274192044476473,-0.05037767210720692,0.25125888457637063,-0.8151194097286304,0.16726973073385426,0.95,percentile,500,273,True
roi,1,6,6,1,0.42,43.62,0.38304535143268725,0.4486840661776375,0.06563871474495026,0.1981937626324484,0.07141823632116741,0.8700030102510903,0.95,percentile,500,273,True
roi,1,7,1,2,0.42,43.62,0.17284974256207958,0.21211526641160486,0.03926552384952528,0.18230219277285276,-0.1355030131023231,0.5787789167931221,0.95,percentile,500,273,True
roi,1,8,2,2,0.42,43.62,-0.17570016546948217,-0.16010391030421942,0.015596255165262751,0.2806980260020332,-0.7199858121338784,0.32279944901675345,0.95,percentile,500,273,True
roi,1,9,3,2,0.42,43.62,0.5068340635280576,0.4567464684330589,-0.050087595094998716,0.3236516511492768,-0.20084475946815966,1.0944004533574458,0.95,percentile,500,273,True
roi,1,10,4,2,0.42,43.62,-1.0192722303577815,-0.9748564312690994,0.044415799088682095,0.3671092762331066,-1.7173932926370963,-0.2382299882820965,0.95,percentile,500,273,True
roi,1,11,5,2,0.42,43.62,-0.8629960643447234,-0.8447958088459064,0.018200255498816986,0.31726479226528803,-1.4587841790467637,-0.2387273474879707,0.95,percentile,500,273,True
roi,1,12,6,2,0.42,43.62,0.45730427481103597,0.4905083842369079,0.03320410942587193,0.19414922679395227,0.12245705478527048,0.886447864808526,0.95,percentile,500,273,True
roi,1,1,1,1,0.43,44.230000000000004,-0.03849639150452462,0.03692313505548455,0.07541952656000916,0.2117197623866964,-0.3797685867139988,0.45164272563011887,0.95,percentile,500,273,True
roi,1,2,2,1,0.43,44.230000000000004,0.09521779383623541,0.020766601076203543,-0.07445119276003187,0.3312165896727308,-0.64203314337726,0.6435997712238771,0.95,percentile,500,273,True
roi,1,3,3,1,0.43,44.230000000000004,0.05762053824977991,0.12185388395458455,0.06423334570480463,0.29781635618090163,-0.4166964441121643,0.7094049541217468,0.95,percentile,500,273,True
roi,1,4,4,1,0.43,44.230000000000004,0.1381415267091195,0.19304981221827025,0.05490828550915075,0.2666627077500946,-0.2873162376717112,0.7106139129360928,0.95,percentile,500,273,True
roi,1,5,5,1,0.43,44.230000000000004,-0.23134388635036257,-0.2836274112736918,-0.052283524923329217,0.255812442118937,-0.831199942036373,0.16211362797210782,0.95,percentile,500,273,True
roi,1,6,6,1,0.43,44.230000000000004,0.3839519867698868,0.45079459790418674,0.06684261113429996,0.201117866822049,0.0720027276608015,0.8808459563029865,0.95,percentile,500,273,True
roi,1,7,1,2,0.43,44.230000000000004,0.1777365784236916,0.2160299805384771,0.03829340211478552,0.18312952190541468,-0.13101829121657063,0.5918183853352861,0.95,percentile,500,273,True
roi,1,8,2,2,0.43,44.230000000000004,-0.17723334993018694,-0.15980821664551736,0.017425133284669575,0.2871817942881486,-0.737811367458162,0.3399122162270552,0.95,percentile,500,273,True
roi,1,9,3,2,0.43,44.230000000000004,0.494580001486114,0.4420425853703609,-0.05253741611575308,0.32877352997564874,-0.22614861454603472,1.1027498454490938,0.95,percentile,500,273,True
roi,1,10,4,2,0.43,44.230000000000004,-1.0151980479794107,-0.9687871490579227,0.046410898921487975,0.37432391810824533,-1.7301431851951612,-0.2224285376015687,0.95,percentile,500,273,True
roi,1,11,5,2,0.43,44.230000000000004,-0.8717554202223416,-0.8537235149011538,0.018031905321187813,0.3242338108377943,-1.4920549544388533,-0.23207871151682485,0.95,percentile,500,273,True
roi,1,12,6,2,0.43,44.230000000000004,0.45720194578845513,0.4916663509529799,0.03446440516452476,0.19742268739584715,0.11464804775917342,0.8925846823565252,0.95,percentile,500,273,True
roi,1,1,1,1,0.44,44.84,-0.03309812601126449,0.04256941008343039,0.07566753609469487,0.21101002438942879,-0.3769491401499902,0.4461627158213758,0.95,percentile,500,273,True
roi,1,2,2,1,0.44,44.84,0.0830900420518666,0.007371409463963492,-0.07571863258790311,0.3380248484940652,-0.6651575335372494,0.6550456726693754,0.95,percentile,500,273,True
roi,1,3,3,1,0.44,44.84,0.06266072893294768,0.12866091912320826,0.06600019019026059,0.305665952710178,-0.4230571419754388,0.7301669645659274,0.95,percentile,500,273,True
roi,1,4,4,1,0.44,44.84,0.14115562901641976,0.1980716748203864,0.05691604580396664,0.27208383554188775,-0.2924718077856785,0.7279912835040792,0.95,percentile,500,273,True
roi,1,5,5,1,0.44,44.84,-0.23863834130896786,-0.29289620655506937,-0.054257865246101517,0.2605226232446784,-0.8471444545218494,0.15993707474409674,0.95,percentile,500,273,True
roi,1,6,6,1,0.44,44.84,0.38460836739726745,0.45269222114400204,0.06808385374673459,0.2042372016347568,0.07230056409010845,0.8919627251619779,0.95,percentile,500,273,True
roi,1,7,1,2,0.44,44.84,0.18261555229606855,0.2199334712203732,0.037317918924304666,0.18421083870073465,-0.12140413743511608,0.6014749606978602,0.95,percentile,500,273,True
roi,1,8,2,2,0.44,44.84,-0.17859693620709796,-0.15936299342411936,0.019233942782978602,0.294094870653929,-0.7404243786911718,0.35437782280128344,0.95,percentile,500,273,True
roi,1,9,3,2,0.44,44.84,0.4820841481150825,0.4271442367956786,-0.0549399113194039,0.3343206265320681,-0.24715646658637352,1.1134168761792123,0.95,percentile,500,273,True
roi,1,10,4,2,0.44,44.84,-1.010841319866617,-0.9624789362843247,0.04836238358229239,0.3819183969580207,-1.7427760356524276,-0.2116149352948762,0.95,percentile,500,273,True
roi,1,11,5,2,0.44,44.84,-0.8802778736629481,-0.862431082083532,0.017846791579416044,0.3314740613896488,-1.5150632452902235,-0.2251382396868659,0.95,percentile,500,273,True
roi,1,12,6,2,0.44,44.84,0.45699158166103615,0.4927124361668862,0.03572085450585005,0.20083674712801491,0.10860124474924522,0.8998030763043912,0.95,percentile,500,273,True
roi,1,1,1,1,0.45,45.45,-0.02783880131947715,0.048096405548025196,0.07593520686750235,0.21071030665347168,-0.3760490449252074,0.4490640641373302,0.95,percentile,500,273,True
roi,1,2,2,1,0.45,45.45,0.07110507169086956,-0.005910052805316458,-0.07701512449618603,0.3452625860139767,-0.6900506807475222,0.658986398488163,0.95,percentile,500,273,True
