image_type,rank,block,block_row,block_col,t,age,A_hat,bootstrap_mean,bootstrap_bias,bootstrap_se,ci_lower_pointwise,ci_upper_pointwise,confidence_level,ci_method,n_success,local_support_pairs,support_ok
roi,1,8,2,2,0.51,49.11,-0.1925301065593595,-0.19084484504733015,0.0016852615120293568,0.28579141960813415,-0.7911850505322006,0.34822551697252857,0.95,percentile,500,273,True
roi,1,9,3,2,0.51,49.11,0.3909798112926104,0.3962829329892539,0.005303121696643487,0.34247982246592756,-0.26967872789410907,1.0805674244645296,0.95,percentile,500,273,True
roi,1,10,4,2,0.51,49.11,-1.012041827103053,-1.0693119221927005,-0.057270095089647644,0.41124981320916243,-1.9301994998160172,-0.35375149900091046,0.95,percentile,500,273,True
roi,1,11,5,2,0.51,49.11,-0.9943713434648577,-1.0911651948872456,-0.09679385142238794,0.38964130955804377,-1.9568264077552389,-0.4324494117107807,0.95,percentile,500,273,True
roi,1,12,6,2,0.51,49.11,0.49378488920448826,0.5661066567679871,0.07232176756349884,0.19263412128728696,0.22436136143537955,0.9846456739060256,0.95,percentile,500,273,True
roi,1,1,1,1,0.52,49.72,-0.011528002115193442,0.0428805898805983,0.05440859199579174,0.18970065300912653,-0.3300116193719654,0.4397606613404204,0.95,percentile,500,273,True
roi,1,2,2,1,0.52,49.72,-0.011096050576613281,-0.020247832799221283,-0.009151782222608002,0.3009460728605037,-0.5627554178934898,0.602510860130511,0.95,percentile,500,273,True
roi,1,3,3,1,0.52,49.72,0.057932203631424234,0.05956806482656551,0.0016358611951412735,0.3174986165433152,-0.5574712327991777,0.6699813162701118,0.95,percentile,500,273,True
roi,1,4,4,1,0.52,49.72,0.11985362871849742,0.1470948399450273,0.027241211226529893,0.29050031593054315,-0.4464506288769347,0.7225296844344115,0.95,percentile,500,273,True
roi,1,5,5,1,0.52,49.72,-0.26692096800810927,-0.35882109946454865,-0.09190013145643938,0.2647006567449986,-0.885145991186379,0.15256535308181676,0.95,percentile,500,273,True
roi,1,6,6,1,0.52,49.72,0.40040034106691835,0.49158856192114436,0.09118822085422601,0.20829873159546036,0.09484750607485751,0.928523255197526,0.95,percentile,500,273,True
roi,1,7,1,2,0.52,49.72,0.20367915345541887,0.25401208849822987,0.050332935042811,0.1773610834261014,-0.060394539607866816,0.6071248485144595,0.95,percentile,500,273,True
roi,1,8,2,2,0.52,49.72,-0.19416192626529163,-0.19155203325473205,0.002609893010559583,0.29281953319444826,-0.8010799772989082,0.3685337592281833,0.95,percentile,500,273,True
roi,1,9,3,2,0.52,49.72,0.3780166555742085,0.38271860352140186,0.004701947947193363,0.3505975624010485,-0.3126513309666693,1.0882809517071976,0.95,percentile,500,273,True
roi,1,10,4,2,0.52,49.72,-1.0051795501267995,-1.062390371723837,-0.0572108215970375,0.420639837305872,-1.9393331548315613,-0.31270990230212764,0.95,percentile,500,273,True
roi,1,11,5,2,0.52,49.72,-0.9997251904403398,-1.0978213437703095,-0.09809615332996968,0.398323253325111,-1.9874917539937094,-0.4208442030236361,0.95,percentile,500,273,True
roi,1,12,6,2,0.52,49.72,0.49354567010429123,0.5668009023831114,0.07325523227882019,0.19640752185894847,0.21899551808183315,0.9946366152457282,0.95,percentile,500,273,True
roi,1,1,1,1,0.53,50.33,-0.005467430276741774,0.04989696885982072,0.05536439913656249,0.19241034975920493,-0.32548631027057306,0.45772266345611967,0.95,percentile,500,273,True
roi,1,2,2,1,0.53,50.33,-0.022718858080142127,-0.03249085927095371,-0.00977200119081158,0.30849000723403647,-0.5813205062310828,0.6020785333436763,0.95,percentile,500,273,True
roi,1,3,3,1,0.53,50.33,0.06302216707338337,0.06542746332898104,0.0024052962555976692,0.32584108374434695,-0.5695500976262766,0.6872055823186203,0.95,percentile,500,273,True
roi,1,4,4,1,0.53,50.33,0.1225187541718592,0.15075381698732027,0.028235062815461065,0.2976216637677841,-0.4566233079484499,0.7357661897664336,0.95,percentile,500,273,True
roi,1,5,5,1,0.53,50.33,-0.27169352745781883,-0.365502339008042,-0.09380881155022319,0.270264116213569,-0.9003737793799326,0.16024691874772737,0.95,percentile,500,273,True
roi,1,6,6,1,0.53,50.33,0.3997273335505641,0.4920701629718826,0.0923428294213185,0.21287312577305584,0.08517326171441661,0.9420675420257139,0.95,percentile,500,273,True
roi,1,7,1,2,0.53,50.33,0.21009292469037322,0.26048225349769,0.05038932880731678,0.18004157389887088,-0.06454301642811998,0.6187413267132711,0.95,percentile,500,273,True
roi,1,8,2,2,0.53,50.33,-0.19557835019630465,-0.19205991516183676,0.003518435034467887,0.3000118840331443,-0.8107695617761002,0.37940262902218547,0.95,percentile,500,273,True
roi,1,9,3,2,0.53,50.33,0.3647567568331455,0.3688546350762183,0.004097878243072783,0.35893253351355225,-0.34843813284545133,1.0958057218068595,0.95,percentile,500,273,True
roi,1,10,4,2,0.53,50.33,-0.997955589271025,-1.0550920927819198,-0.05713650351089483,0.43021542271384705,-1.9520514243671883,-0.2819956193371819,0.95,percentile,500,273,True
roi,1,11,5,2,0.53,50.33,-1.0047939419034844,-1.1041956059587403,-0.09940166405525597,0.40710116214529574,-2.015102567152995,-0.4135974880601315,0.95,percentile,500,273,True
roi,1,12,6,2,0.53,50.33,0.49321077914179406,0.5673997551301742,0.07418897598838009,0.20028214468082783,0.21433342481814494,1.0017351084762678,0.95,percentile,500,273,True
roi,1,1,1,1,0.54,50.940000000000005,0.0004894063379559084,0.05684006412082654,0.05635065778287063,0.19547118496125548,-0.32157130196918365,0.47557934102288896,0.95,percentile,500,273,True
roi,1,2,2,1,0.54,50.940000000000005,-0.034229803958389704,-0.044661590217509886,-0.010431786259120182,0.3162362194573847,-0.6089138760904685,0.6071744938763682,0.95,percentile,500,273,True
roi,1,3,3,1,0.54,50.940000000000005,0.06802653157688295,0.07123863650613664,0.003212104929253695,0.3343386568523897,-0.5813397460688278,0.7007152084826496,0.95,percentile,500,273,True
roi,1,4,4,1,0.54,50.940000000000005,0.1250673759574723,0.1543291229527689,0.0292617469952966,0.3049055819226445,-0.4668159554247333,0.7439405532578808,0.95,percentile,500,273,True
roi,1,5,5,1,0.54,50.940000000000005,-0.2761920041176349,-0.3719468228528229,-0.09575481873518799,0.27591965397354445,-0.9154320336507925,0.17041062301102397,0.95,percentile,500,273,True
roi,1,6,6,1,0.54,50.940000000000005,0.39878011360946214,0.4922972064601034,0.09351709285064125,0.21754235919868625,0.07520295531872358,0.9553116665571669,0.95,percentile,500,273,True
roi,1,7,1,2,0.54,50.940000000000005,0.2164923459386458,0.2669496488175202,0.0504573028788744,0.182922846433469,-0.07177787505021739,0.6304866369919887,0.95,percentile,500,273,True
roi,1,8,2,2,0.54,50.940000000000005,-0.19677427222025434,-0.19236377212147734,0.004410500098776998,0.30736100550267875,-0.8197105943960368,0.3913310993586374,0.95,percentile,500,273,True
roi,1,9,3,2,0.54,50.940000000000005,0.35119251066746376,0.35468359563437235,0.0034910849669085864,0.3674790455302637,-0.37941138755935766,1.103179935014142,0.95,percentile,500,273,True
roi,1,10,4,2,0.54,50.940000000000005,-0.9903609851601357,-1.0474077523293592,-0.05704676716922352,0.43997128023084975,-1.9644303276864865,-0.2554430714841269,0.95,percentile,500,273,True
roi,1,11,5,2,0.54,50.940000000000005,-1.0095727655783027,-1.1102832306147266,-0.10071046503642389,0.41597091129106295,-2.038043507930702,-0.4056794368769063,0.95,percentile,500,273,True
roi,1,12,6,2,0.54,50.940000000000005,0.49278005466235547,0.5679029029343732,0.0751228482720177,0.2042539065820469,0.2114676276903901,1.0049057562143717,0.95,percentile,500,273,True
roi,1,1,1,1,0.55,51.550000000000004,0.006341387188856037,0.06370927994971326,0.05736789276085722,0.19886867275081627,-0.3209051536973101,0.49332961556139876,0.95,percentile,500,273,True
roi,1,2,2,1,0.55,51.550000000000004,-0.04562797655195172,-0.05676026950567019,-0.011132292953718467,0.3241741922312019,-0.6316826236516483,0.6106496162149935,0.95,percentile,500,273,True
roi,1,3,3,1,0.55,51.550000000000004,0.07294403892582677,0.0770018962172005,0.004057857291373729,0.34298510193514353,-0.5926970025530975,0.7201104031417057,0.95,percentile,500,273,True
roi,1,4,4,1,0.55,51.550000000000004,0.1274972824559877,0.1578197531545305,0.030322470698542797,0.3123459739376447,-0.4778244635259191,0.7519882628521894,0.95,percentile,500,273,True
roi,1,5,5,1,0.55,51.550000000000004,-0.28040712735781564,-0.378146447839451,-0.09773932048163536,0.2816651058251522,-0.9302274340957777,0.1782589397261924,0.95,percentile,500,273,True
roi,1,6,6,1,0.55,51.550000000000004,0.39755044070647455,0.4922618402220719,0.09471139951559737,0.22230297261636925,0.06675047328970297,0.9668561927895737,0.95,percentile,500,273,True
roi,1,7,1,2,0.55,51.550000000000004,0.22287620019166163,0.27341313440290077,0.05053693421123914,0.18599650730328351,-0.07523046271718915,0.6458381043841439,0.95,percentile,500,273,True
roi,1,8,2,2,0.55,51.550000000000004,-0.1977438974851895,-0.1924582206232877,0.005285676861901789,0.3148602875584574,-0.8285135008701511,0.4048241539077401,0.95,percentile,500,273,True
roi,1,9,3,2,0.55,51.550000000000004,0.3373153201410932,0.3401970648943946,0.002881744753301385,0.3762323113641143,-0.4157874771240226,1.1082542652151741,0.95,percentile,500,273,True
roi,1,10,4,2,0.55,51.550000000000004,-0.982385659308171,-1.0393268447769934,-0.05694118546882243,0.4499029465234041,-1.9819534935014589,-0.22793151726201707,0.95,percentile,500,273,True
roi,1,11,5,2,0.55,51.550000000000004,-1.01405610537375,-1.1160787374776517,-0.10202263210390172,0.4249288593510197,-2.060747347645925,-0.3982576258026419,0.95,percentile,500,273,True
roi,1,12,6,2,0.55,51.550000000000004,0.4922532132278258,0.568309894531092,0.07605668130326626,0.20831905302110446,0.20500553644563219,1.0152056497119366,0.95,percentile,500,273,True
roi,1,1,1,1,0.56,52.160000000000004,0.01208710156428359,0.07050380011713195,0.05841669855284836,0.2025878901953665,-0.3202285403790796,0.5109720241092893,0.95,percentile,500,273,True
roi,1,2,2,1,0.56,52.160000000000004,-0.056912160700222154,-0.0687869603953252,-0.011874799695103043,0.3322945174001943,-0.6517338371870253,0.6119760472684656,0.95,percentile,500,273,True
roi,1,3,3,1,0.56,52.160000000000004,0.07777309592262742,0.08271739502515096,0.004944299102523544,0.35177508979104255,-0.6041363686469511,0.7465129590881544,0.95,percentile,500,273,True
roi,1,4,4,1,0.56,52.160000000000004,0.12980584021496006,0.1612244342296702,0.031418594014710144,0.31993756237246423,-0.49206065093432977,0.7756094885760335,0.95,percentile,500,273,True
roi,1,5,5,1,0.56,52.160000000000004,-0.2843285278165773,-0.38409216300193566,-0.09976363518535836,0.28749878246114247,-0.9447518290739961,0.18305183058614133,0.95,percentile,500,273,True
roi,1,6,6,1,0.56,52.160000000000004,0.39602907429959056,0.4919552679390879,0.09592619363949734,0.22715191637571466,0.05836186913365657,0.9781609230876405,0.95,percentile,500,273,True
roi,1,7,1,2,0.56,52.160000000000004,0.22924318038558011,0.2798714872121488,0.05062830682656866,0.189254193900068,-0.07789397247526286,0.6581660782191773,0.95,percentile,500,273,True
roi,1,8,2,2,0.56,52.160000000000004,-0.19848068865943153,-0.19233715840703847,0.006143530252393059,0.32250396417963584,-0.8372632384132317,0.41716308328578783,0.95,percentile,500,273,True
roi,1,9,3,2,0.56,52.160000000000004,0.3231155145824246,0.32538555526367907,0.0022700406812544704,0.38518847383230903,-0.4424103405496076,1.1096214925491188,0.95,percentile,500,273,True
roi,1,10,4,2,0.56,52.160000000000004,-0.9740183309207854,-1.0308376058723872,-0.05681927495160177,0.4600067916825443,-1.9990721395285571,-0.2021719378029401,0.95,percentile,500,273,True
roi,1,11,5,2,0.56,52.160000000000004,-1.0182376454464175,-1.1215758827363298,-0.10333823728991232,0.4339718344505003,-2.083212602574709,-0.3929615094938565,0.95,percentile,500,273,True
roi,1,12,6,2,0.56,52.160000000000004,0.4916298590150814,0.5686201475666142,0.07699028855153278,0.21247416500266902,0.2027571341190427,1.0256479110416319,0.95,percentile,500,273,True
roi,1,1,1,1,0.5700000000000001,52.77,0.017724834558113457,0.07722257715638409,0.059497742598270634,0.2066137876573454,-0.31953627486735353,0.5262122730648147,0.95,percentile,500,273,True
roi,1,2,2,1,0.5700000000000001,52.77,-0.06808081945712903,-0.08074153757824945,-0.01266071812112042,0.34058887756051287,-0.6728519846457974,0.6126692471761273,0.95,percentile,500,273,True
roi,1,3,3,1,0.5700000000000001,52.77,0.08251174049116368,0.0883851125360967,0.005873372044933017,0.3607041722469454,-0.6156578068271789,0.7707647040564486,0.95,percentile,500,273,True
roi,1,4,4,1,0.5700000000000001,52.77,0.13198995592224952,0.16454160370701765,0.03255164778476813,0.32767588297457184,-0.5013658129031283,0.799504271876712,0.95,percentile,500,273,True
roi,1,5,5,1,0.5700000000000001,52.77,-0.2879446266057057,-0.3897738749044109,-0.10182924829870521,0.29341947909307325,-0.9589960987359397,0.18948285648254923,0.95,percentile,500,273,True
roi,1,6,6,1,0.5700000000000001,52.77,0.39420568321350413,0.4913676628997848,0.09716197968628065,0.23208655258520372,0.04972159342367674,0.9892163893075872,0.95,percentile,500,273,True
roi,1,7,1,2,0.5700000000000001,52.77,0.23559187652999158,0.28632338618872916,0.05073150965873757,0.19268766617195598,-0.07884894953990071,0.6752443761159106,0.95,percentile,500,273,True
roi,1,8,2,2,0.5700000000000001,52.77,-0.19897730331465222,-0.19199370123273274,0.006983602081919477,0.33028710451276455,-0.8458734705007761,0.4298869568731263,0.95,percentile,500,273,True
roi,1,9,3,2,0.5700000000000001,52.77,0.3085822552577681,0.31023841979491107,0.0016561645371429567,0.3943446370038489,-0.469109553979569,1.1108599924538771,0.95,percentile,500,273,True
roi,1,10,4,2,0.5700000000000001,52.77,-0.9652464207928668,-1.0219269129797501,-0.05668049218688331,0.4702800328444964,-2.016321257976521,-0.17500048692239636,0.95,percentile,500,273,True
roi,1,11,5,2,0.5700000000000001,52.77,-1.0221102683924348,-1.1267676190658937,-0.10465735067345894,0.443097125143417,-2.1054373309998904,-0.3817004932233007,0.95,percentile,500,273,True
roi,1,12,6,2,0.5700000000000001,52.77,0.4909094948527994,0.5688329581336398,0.07792346328084038,0.2167161659040541,0.19861466015158707,1.038764113055973,0.95,percentile,500,273,True
roi,1,1,1,1,0.58,53.379999999999995,0.023252549776793554,0.08386431862778033,0.06061176885098678,0.21093146676845487,-0.32068309718863297,0.5396141983296938,0.95,percentile,500,273,True
roi,1,2,2,1,0.58,53.379999999999995,-0.0791320717036659,-0.09262367633888621,-0.013491604635220311,0.3490500293690951,-0.6988793266391331,0.6148207851836203,0.95,percentile,500,273,True
roi,1,3,3,1,0.58,53.379999999999995,0.08715760066432804,0.09400483773293669,0.0068472370686086526,0.3697687661881408,-0.627410146622895,0.7914818670400134,0.95,percentile,500,273,True
roi,1,4,4,1,0.58,53.379999999999995,0.1340460306048484,0.16776938469506825,0.03372335409021984,0.3355572833153811,-0.5085766421220556,0.8133067789833377,0.95,percentile,500,273,True
roi,1,5,5,1,0.58,53.379999999999995,-0.29124250559517745,-0.3951803367191617,-0.10393783112398425,0.29942649037977176,-0.9729500691314296,0.19625090257220607,0.95,percentile,500,273,True
roi,1,6,6,1,0.58,53.379999999999995,0.39206874019593185,0.49048806764734293,0.09841932745141108,0.23710465977927261,0.03986223201731688,1.0000475589748692,0.95,percentile,500,273,True
roi,1,7,1,2,0.58,53.379999999999995,0.24192076081753308,0.2927673945688153,0.050846633751282205,0.19628888585515902,-0.07985025616977919,0.6923974988828296,0.95,percentile,500,273,True
roi,1,8,2,2,0.58,53.379999999999995,-0.19922552116794193,-0.19142010876655013,0.0078054124013917925,0.33820560950769013,-0.8602027773431122,0.4452244903100858,0.95,percentile,500,273,True
roi,1,9,3,2,0.58,53.379999999999995,0.29370342585648884,0.2947437450004974,0.001040319144008539,0.4036989046259924,-0.4928898153591661,1.1117612135435015,0.95,percentile,500,273,True
roi,1,10,4,2,0.58,53.379999999999995,-0.9560559403580557,-1.0125801698033592,-0.05652422944530344,0.4807207554044552,-2.0330687611399294,-0.1513281688706726,0.95,percentile,500,273,True
roi,1,11,5,2,0.58,53.379999999999995,-1.0256660069136676,-1.1316460493352496,-0.10598004242158199,0.45230247636511334,-2.127419131503227,-0.3758133316953626,0.95,percentile,500,273,True
roi,1,12,6,2,0.58,53.379999999999995,0.4900915354414006,0.5689475123053899,0.07885597686398926,0.22104232900084214,0.18801749083261932,1.0530332432330554,0.95,percentile,500,273,True
roi,1,1,1,1,0.59,53.989999999999995,0.02866786829529772,0.0904274699687452,0.06175960167344749,0.21552642261294788,-0.327546672003726,0.5498740969642143,0.95,percentile,500,273,True
roi,1,2,2,1,0.59,53.989999999999995,-0.09006366482008916,-0.10443283836071837,-0.014369173540629207,0.35767179127556376,-0.7353024733282447,0.6200836865959998,0.95,percentile,500,273,True
roi,1,3,3,1,0.59,53.989999999999995,0.0917078449223958,0.09957614645366708,0.007868301531271285,0.3789661465391163,-0.6394857626324864,0.8122712106302379,0.95,percentile,500,273,True
roi,1,4,4,1,0.59,53.989999999999995,0.13596990456679808,0.1709055547779505,0.034935650211152414,0.3435789274815082,-0.514868391741435,0.8291003060911031,0.95,percentile,500,273,True
roi,1,5,5,1,0.59,53.989999999999995,-0.29420775530326904,-0.40029901806373414,-0.1060912627604651,0.30551963161664825,-0.9866024116964948,0.1986105608846519,0.95,percentile,500,273,True
roi,1,6,6,1,0.59,53.989999999999995,0.38960539914191034,0.48930427710829777,0.09969887796638743,0.24220444097663527,0.026623715524511926,1.0106461822813324,0.95,percentile,500,273,True
roi,1,7,1,2,0.59,53.989999999999995,0.24822817027254848,0.2992019389390221,0.0509737686664736,0.20005008393460663,-0.0832737840738827,0.7095974679660978,0.95,percentile,500,273,True
roi,1,8,2,2,0.59,53.989999999999995,-0.19921615947044055,-0.1906076977286532,0.008608461741787338,0.34625621582485555,-0.8755315392513651,0.45992157909441866,0.95,percentile,500,273,True
roi,1,9,3,2,0.59,53.989999999999995,0.27846550529875574,0.27888822606780705,0.0004227207690513102,0.41325042825085023,-0.5169254864793588,1.1148161885937242,0.95,percentile,500,273,True
roi,1,10,4,2,0.59,53.989999999999995,-0.9464313637456431,-1.0027811732425014,-0.056349809496858305,0.49132794350883113,-2.04929182352252,-0.12990029655701815,0.95,percentile,500,273,True
roi,1,11,5,2,0.59,53.989999999999995,-1.0288959883545714,-1.1362023734262403,-0.1073063850716689,0.46158609095408354,-2.149923108308557,-0.3683500143163813,0.95,percentile,500,273,True
roi,1,12,6,2,0.59,53.989999999999995,0.4891753234755168,0.5689629003819747,0.07978757690645794,0.22545028650305493,0.17566445044890291,1.0661892477449022,0.95,percentile,500,273,True
roi,1,1,1,1,0.6,54.6,0.033968043408442776,0.09691019340623723,0.06294214999779446,0.2203847498287547,-0.3286652630008055,0.5622115799358349,0.95,percentile,500,273,True
roi,1,2,2,1,0.6,54.6,-0.10087294170624293,-0.11616825354126369,-0.015295311835020753,0.3664490381673274,-0.77415606871274,0.6284954020513923,0.95,percentile,500,273,True
roi,1,3,3,1,0.6,54.6,0.09615912216878479,0.10509837291322158,0.008939250744436786,0.3882944494670021,-0.6514435446863839,0.8331373491325663,0.95,percentile,500,273,True
roi,1,4,4,1,0.6,54.6,0.13775679128879464,0.17394750796126948,0.03619071667247484,0.35173880842141836,-0.521342383172889,0.8544493981495732,0.95,percentile,500,273,True
roi,1,5,5,1,0.6,54.6,-0.2968242961397364,-0.40511595191634764,-0.10829165577661126,0.311699267340994,-1.0014396641590932,0.19774104037495843,0.95,percentile,500,273,True
roi,1,6,6,1,0.6,54.6,0.38680135192061393,0.4878027022703152,0.10100135034970126,0.2473845360922395,0.013027087047693543,1.0202218629703013,0.95,percentile,500,273,True
roi,1,7,1,2,0.6,54.6,0.2545122864452634,0.3056252842969081,0.05111299785164469,0.2039638172074994,-0.08500011301836781,0.7250366257821824,0.95,percentile,500,273,True
roi,1,8,2,2,0.6,54.6,-0.1989389746245184,-0.18954673998806287,0.009392234636455526,0.3544365088696468,-0.8907765196722339,0.4750537793643539,0.95,percentile,500,273,True
roi,1,9,3,2,0.6,54.6,0.2628534198765781,0.2626570214205718,-0.00019639845600633032,0.4229994679698769,-0.5475913835509508,1.1201553994884752,0.95,percentile,500,273,True
roi,1,10,4,2,0.6,54.6,-0.9363554801805991,-0.9925119595728785,-0.05615647939227941,0.5021015217522846,-2.0649651381286382,-0.10393241733684973,0.95,percentile,500,273,True
roi,1,11,5,2,0.6,54.6,-1.0317903713341003,-1.1404268275149823,-0.10863645618088191,0.4709466373864999,-2.1728514237256378,-0.3563074546159331,0.95,percentile,500,273,True
roi,1,12,6,2,0.6,54.6,0.48816014955083875,0.5688781347639447,0.08071798521310591,0.22993804096199472,0.16258899302215443,1.0751963236226931,0.95,percentile,500,273,True
roi,1,1,1,1,0.61,55.21,0.03914993055825506,0.10331034229203888,0.06416041173378381,0.22549331483731286,-0.3314260590113873,0.5800007934348238,0.95,percentile,500,273,True
roi,1,2,2,1,0.61,55.21,-0.11155680104675618,-0.1278288970386913,-0.016272095991935118,0.3753777053415356,-0.8073078431894779,0.6340595588780316,0.95,percentile,500,273,True
roi,1,3,3,1,0.61,55.21,0.10050748896305094,0.1105705738888845,0.010063084925833563,0.39775268727527946,-0.657685750176142,0.8544019459979302,0.95,percentile,500,273,True
roi,1,4,4,1,0.61,55.21,0.1394011978612965,0.17689220821748913,0.03749101035619262,0.36003576967317935,-0.5282474840138417,0.8758871559408258,0.95,percentile,500,273,True
roi,1,5,5,1,0.61,55.21,-0.2990741675941465,-0.4096155540428027,-0.11054138644865619,0.3179663487531286,-1.018556966074076,0.19706638770920004,0.95,percentile,500,273,True
roi,1,6,6,1,0.61,55.21,0.3836406610246027,0.4859682108009499,0.10232754977634717,0.25264403978800054,-0.0009431659123493338,1.029694192706055,0.95,percentile,500,273,True
roi,1,7,1,2,0.61,55.21,0.2607711115627168,0.3120355041885911,0.05126439262587429,0.2080230151649475,-0.0843226512177684,0.7364103631948323,0.95,percentile,500,273,True
roi,1,8,2,2,0.61,55.21,-0.19838254764564872,-0.18822634277908754,0.010156204866561186,0.3627449470407002,-0.903619491156718,0.4917624894964582,0.95,percentile,500,273,True
roi,1,9,3,2,0.61,55.21,0.2468503710506471,0.24603358291771904,-0.0008167881329280702,0.4329474691334546,-0.5875265968475072,1.120694153601209,0.95,percentile,500,273,True
roi,1,10,4,2,0.61,55.21,-0.925809223498128,-0.9817526265893147,-0.05594340309118673,0.5130424103513309,-2.0760603974229292,-0.07075603789591906,0.95,percentile,500,273,True
roi,1,11,5,2,0.61,55.21,-1.034338273573628,-1.1443086150887636,-0.10997034151513563,0.480383264548278,-2.195601134538865,-0.339757725766051,0.95,percentile,500,273,True
roi,1,12,6,2,0.61,55.21,0.48704527702739453,0.5686921726289198,0.08164689560152527,0.23450397998161535,0.15086141923156365,1.0839463137843517,0.95,percentile,500,273,True
roi,1,1,1,1,0.62,55.82,0.04420995169068509,0.10962543003574264,0.06541547834505755,0.23083989822518292,-0.33801341098236476,0.5978177463957899,0.95,percentile,500,273,True
roi,1,2,2,1,0.62,55.82,-0.1221116496127186,-0.13941346050386202,-0.017301810891143424,0.3844548042788371,-0.8382133091758979,0.6371583071566811,0.95,percentile,500,273,True
roi,1,3,3,1,0.62,55.82,0.10474832129971759,0.11599148373460884,0.011243162434891249,0.40734077671566427,-0.6639723572784283,0.8759680739427328,0.95,percentile,500,273,True
roi,1,4,4,1,0.62,55.82,0.14089682921243987,0.1797361327362061,0.038839303523766217,0.36846953839985525,-0.5369807696995998,0.894774289089698,0.95,percentile,500,273,True
roi,1,5,5,1,0.62,55.82,-0.3009372788198187,-0.4137804092107052,-0.1128431303908865,0.32432246168858975,-1.035461210411746,0.19644967724021484,0.95,percentile,500,273,True
roi,1,6,6,1,0.62,55.82,0.380105563382108,0.4837839401533779,0.1036783767712699,0.2579825260492202,-0.015304361298807018,1.0384689620559573,0.95,percentile,500,273,True
roi,1,7,1,2,0.62,55.82,0.2670024403382304,0.3184304447403026,0.05142800440207218,0.21222101862329376,-0.08352162821902001,0.7476579251886846,0.95,percentile,500,273,True
roi,1,8,2,2,0.62,55.82,-0.19753415049316558,-0.18663430750403873,0.010899842989126857,0.371180899629778,-0.9172594540453324,0.5074640173943956,0.95,percentile,500,273,True
roi,1,9,3,2,0.62,55.82,0.23043763437607637,0.22899945708771138,-0.0014381772883649835,0.4430971590644115,-0.6135470663850904,1.1201901041612579,0.95,percentile,500,273,True
roi,1,10,4,2,0.62,55.82,-0.9147714748577203,-0.9704811276033882,-0.05570965274566797,0.5241525965524184,-2.0814857235664266,-0.03669694585089637,0.95,percentile,500,273,True
roi,1,11,5,2,0.62,55.82,-1.0365276898172648,-1.1478358288733577,-0.11130813905609283,0.48989562462349995,-2.2183107752610307,-0.3236021543070881,0.95,percentile,500,273,True
roi,1,12,6,2,0.62,55.82,0.485829973259328,0.5684039449355613,0.08257397167623337,0.23914689530363287,0.14038346373465038,1.0925410149397141,0.95,percentile,500,273,True
roi,1,1,1,1,0.63,56.43,0.049144053064013496,0.11585259261248237,0.06670853954846888,0.2364133125577257,-0.3469939800457126,0.6154432433918153,0.95,percentile,500,273,True
roi,1,2,2,1,0.63,56.43,-0.1325333448306557,-0.15092031618930543,-0.018386971358649723,0.3936784529242035,-0.8618226195083822,0.6448108165234241,0.95,percentile,500,273,True
roi,1,3,3,1,0.63,56.43,0.10887620711762241,0.1213594578930537,0.01248325077543129,0.4170595829071555,-0.6703033062424255,0.902124432805042,0.95,percentile,500,273,True
roi,1,4,4,1,0.63,56.43,0.14223647233003242,0.1824752024875254,0.04023873015749299,0.3770407720257053,-0.5476914303991494,0.9136434915480884,0.95,percentile,500,273,True
roi,1,5,5,1,0.63,56.43,-0.30239111227217214,-0.41759101701561013,-0.115199904743438,0.3307698873220559,-1.054198619025253,0.19863016932334993,0.95,percentile,500,273,True
roi,1,6,6,1,0.63,56.43,0.37617623956894086,0.481231077625854,0.10505483805691312,0.263400081048419,-0.028328024863096844,1.0496458349098667,0.95,percentile,500,273,True
roi,1,7,1,2,0.63,56.43,0.27320382649937824,0.32480768108181657,0.051603854582438324,0.21655161168901618,-0.0826708119710806,0.7604769411833907,0.95,percentile,500,273,True
roi,1,8,2,2,0.63,56.43,-0.19637958973042208,-0.1847569627264151,0.011622627004006986,0.3797447013499054,-0.9305648002174652,0.5231172423504556,0.95,percentile,500,273,True
roi,1,9,3,2,0.63,56.43,0.21359432413560936,0.21153405173471154,-0.002060272400897817,0.4534526686826326,-0.6463063380964393,1.1251521133128037,0.95,percentile,500,273,True
roi,1,10,4,2,0.63,56.43,-0.9032188341038639,-0.9586730323277763,-0.0554541982239124,0.5354352256669911,-2.0866475372897715,-0.0009234336362988881,0.95,percentile,500,273,True
roi,1,11,5,2,0.63,56.43,-1.038345398789223,-1.1509953627761194,-0.1126499639868963,0.4994839054738428,-2.2410199126952985,-0.3059906579782984,0.95,percentile,500,273,True
roi,1,12,6,2,0.63,56.43,0.4845135491139592,0.5680123937415932,0.08349884462763396,0.24386600751253285,0.12901122900211012,1.1009783853016681,0.95,percentile,500,273,True
roi,1,1,1,1,0.64,57.04,0.05394765547952638,0.1219885433457,0.06804088786617363,0.24220350169748156,-0.36160004644479576,0.6294867363006598,0.95,percentile,500,273,True
roi,1,2,2,1,0.64,57.04,-0.14281712577240435,-0.1623474722191396,-0.019530346446735236,0.4030479235944715,-0.8850342888818379,0.6516387249932588,0.95,percentile,500,273,True
roi,1,3,3,1,0.64,57.04,0.11288481499712391,0.12667240184109388,0.013787586843969968,0.4269109815752179,-0.6763366111919297,0.9235632190225275,0.95,percentile,500,273,True
